oos_period,variant,row_model,col_model,adjacency
157,legacy,8,8,0.0
158,legacy,1,1,0.0
158,legacy,1,2,0.9501498817563531
158,legacy,1,3,0.16826607991116663
158,legacy,1,4,0.060911388526886684
158,legacy,1,5,0.12270151971330467
158,legacy,1,6,0.0
158,legacy,1,7,0.3738832271939699
158,legacy,1,8,0.3498897455760865
158,legacy,2,1,0.0
158,legacy,2,2,0.0
158,legacy,2,3,0.0
158,legacy,2,4,0.0
158,legacy,2,5,0.0
158,legacy,2,6,0.0
158,legacy,2,7,0.24785031589957543
158,legacy,2,8,0.280203395435153
158,legacy,3,1,0.0
158,legacy,3,2,1.0524717840054023
158,legacy,3,3,0.0
158,legacy,3,4,0.004349729058614877
158,legacy,3,5,0.0
158,legacy,3,6,0.0
158,legacy,3,7,0.19430990189730324
158,legacy,3,8,0.09540935056763544
158,legacy,4,1,0.0
158,legacy,4,2,0.6881822832441731
158,legacy,4,3,0.0
158,legacy,4,4,0.0
158,legacy,4,5,0.02976586776064853
158,legacy,4,6,0.0
158,legacy,4,7,0.41118505739560657
158,legacy,4,8,0.26703035745801257
158,legacy,5,1,0.0
158,legacy,5,2,0.45472058136716564
158,legacy,5,3,0.19658997245283355
158,legacy,5,4,0.0
158,legacy,5,5,0.0
158,legacy,5,6,0.0
158,legacy,5,7,0.41000226600701933
158,legacy,5,8,1.4990640782278957
158,legacy,6,1,0.570456290198172
158,legacy,6,2,2.4304836658771323
158,legacy,6,3,0.4880391636095301
158,legacy,6,4,0.5568511178357084
158,legacy,6,5,1.3024961315222892
158,legacy,6,6,0.0
158,legacy,6,7,0.5862397423637052
158,legacy,6,8,0.7118750896257784
158,legacy,7,1,0.0
158,legacy,7,2,0.0
158,legacy,7,3,0.0
158,legacy,7,4,0.0
158,legacy,7,5,0.0
158,legacy,7,6,0.0
158,legacy,7,7,0.0
158,legacy,7,8,0.0
158,legacy,8,1,0.0
158,legacy,8,2,0.0
158,legacy,8,3,0.0
158,legacy,8,4,0.0
158,legacy,8,5,0.0
158,legacy,8,6,0.0
