method,oos_period,model,weight
full_gcsr_eigenvector,204,model_2,0.0005421172854601298
full_gcsr_eigenvector,204,model_3,0.0
full_gcsr_eigenvector,204,model_4,0.05388145731480172
full_gcsr_eigenvector,204,model_5,0.269920226825393
full_gcsr_eigenvector,204,model_6,0.04566309732570926
full_gcsr_eigenvector,204,model_7,0.07703789046440689
full_gcsr_eigenvector,204,model_8,0.4080676064769473
full_gcsr_eigenvector,205,model_1,0.13212316592444737
full_gcsr_eigenvector,205,model_2,0.03144831020773116
full_gcsr_eigenvector,205,model_3,0.12914195673669449
full_gcsr_eigenvector,205,model_4,0.10489987000766447
full_gcsr_eigenvector,205,model_5,0.3836662215212302
full_gcsr_eigenvector,205,model_6,0.1373635310800516
full_gcsr_eigenvector,205,model_7,0.04215440065415593
full_gcsr_eigenvector,205,model_8,0.03920254386702474
full_gcsr_eigenvector,206,model_1,0.14201853237910506
full_gcsr_eigenvector,206,model_2,0.03280341447162797
full_gcsr_eigenvector,206,model_3,0.1196065275192235
full_gcsr_eigenvector,206,model_4,0.10179103870930134
full_gcsr_eigenvector,206,model_5,0.3931037755888956
full_gcsr_eigenvector,206,model_6,0.13362414722591065
full_gcsr_eigenvector,206,model_7,0.040392273008197754
full_gcsr_eigenvector,206,model_8,0.036660291096738205
full_gcsr_eigenvector,207,model_1,0.13583630880005712
full_gcsr_eigenvector,207,model_2,0.038814766979478846
full_gcsr_eigenvector,207,model_3,0.1397053918302105
full_gcsr_eigenvector,207,model_4,0.06574210645792875
full_gcsr_eigenvector,207,model_5,0.38473832964757076
full_gcsr_eigenvector,207,model_6,0.1274668322623123
full_gcsr_eigenvector,207,model_7,0.0339970193758487
full_gcsr_eigenvector,207,model_8,0.07369924464559292
full_gcsr_eigenvector,208,model_1,0.14095447471997727
full_gcsr_eigenvector,208,model_2,0.04430523201444261
full_gcsr_eigenvector,208,model_3,0.1357585715626985
full_gcsr_eigenvector,208,model_4,0.08082659764744572
full_gcsr_eigenvector,208,model_5,0.3995682724630293
full_gcsr_eigenvector,208,model_6,0.12581273194157735
full_gcsr_eigenvector,208,model_7,0.032296550366596254
full_gcsr_eigenvector,208,model_8,0.04047756928323291
full_gcsr_eigenvector,209,model_1,0.09401342337446011
full_gcsr_eigenvector,209,model_2,0.008213630573974857
full_gcsr_eigenvector,209,model_3,0.12243965930685653
full_gcsr_eigenvector,209,model_4,0.026803818996966693
full_gcsr_eigenvector,209,model_5,0.3658036121322398
full_gcsr_eigenvector,209,model_6,0.14908771009758992
full_gcsr_eigenvector,209,model_7,0.026626883983711876
full_gcsr_eigenvector,209,model_8,0.20701126153320024
full_gcsr_eigenvector,210,model_1,0.10977379530479461
full_gcsr_eigenvector,210,model_2,0.017238824558926016
full_gcsr_eigenvector,210,model_3,0.11104142570815126
full_gcsr_eigenvector,210,model_4,0.01627023893559823
full_gcsr_eigenvector,210,model_5,0.36931646853606653
full_gcsr_eigenvector,210,model_6,0.15577931276075735
full_gcsr_eigenvector,210,model_7,0.022484582361848915
full_gcsr_eigenvector,210,model_8,0.19809535183285704
full_gcsr_eigenvector,211,model_1,0.09530417968201148
full_gcsr_eigenvector,211,model_2,0.038887541317730395
full_gcsr_eigenvector,211,model_3,0.08877509174078606
full_gcsr_eigenvector,211,model_4,0.02882656004225797
full_gcsr_eigenvector,211,model_5,0.3630664722966992
full_gcsr_eigenvector,211,model_6,0.13784447316852522
full_gcsr_eigenvector,211,model_7,0.02806307329217634
full_gcsr_eigenvector,211,model_8,0.21923260845881326
full_gcsr_eigenvector,212,model_1,0.0937302200680144
full_gcsr_eigenvector,212,model_2,0.023466494372939715
full_gcsr_eigenvector,212,model_3,0.047487798502515124
