method,event_index,event_time,horizon,relative_gap
graph_only_v2_eigenvector,4,241,15,0.09995239331110319
graph_only_v2_eigenvector,4,241,16,0.08601852779229782
graph_only_v2_eigenvector,4,241,17,0.0747475899288419
graph_only_v2_eigenvector,4,241,18,0.06827070356008297
graph_only_v2_eigenvector,4,241,19,0.06227129005893907
graph_only_v2_eigenvector,4,241,20,0.060099645631242135
graph_only_v2_eigenvector,4,241,21,0.055676372817486226
graph_only_v2_eigenvector,4,241,22,0.05644529844059204
graph_only_v2_eigenvector,4,241,23,0.0576472842657158
graph_only_v2_eigenvector,4,241,24,0.052244091103157704
graph_only_v2_eigenvector,5,269,0,1.0
graph_only_v2_eigenvector,5,269,1,1.0153361343770007
graph_only_v2_eigenvector,5,269,2,1.0490275442808017
graph_only_v2_eigenvector,5,269,3,0.9433480091513781
graph_only_v2_eigenvector,5,269,4,0.913242442093517
graph_only_v2_eigenvector,5,269,5,0.8419964183424542
graph_only_v2_eigenvector,5,269,6,0.7488408437516298
graph_only_v2_eigenvector,5,269,7,0.6177816466527153
graph_only_v2_eigenvector,5,269,8,0.9805587839156173
graph_only_v2_eigenvector,5,269,9,0.9654356708013927
graph_only_v2_eigenvector,5,269,10,1.0113577665122515
graph_only_v2_eigenvector,5,269,11,1.1128418222550795
graph_only_v2_eigenvector,5,269,12,1.19060446287592
graph_only_v2_eigenvector,5,269,13,1.161393020603823
graph_only_v2_eigenvector,5,269,14,1.008258146574797
graph_only_v2_eigenvector,5,269,15,0.9974296329462489
graph_only_v2_eigenvector,5,269,16,0.9966099894864153
graph_only_v2_eigenvector,5,269,17,1.0102551495453846
graph_only_v2_eigenvector,5,269,18,1.0245846866555501
graph_only_v2_eigenvector,5,269,19,1.0043252271712988
graph_only_v2_eigenvector,5,269,20,1.0134008910359658
graph_only_v2_eigenvector,5,269,21,1.1259537454810304
graph_only_v2_eigenvector,5,269,22,1.1741565375977803
graph_only_v2_eigenvector,5,269,23,1.15133230049311
graph_only_v2_eigenvector,5,269,24,1.0579379273378875
graph_only_v2_eigenvector,6,275,0,1.0
graph_only_v2_eigenvector,6,275,1,0.8249839092078377
graph_only_v2_eigenvector,6,275,2,1.3094354990081738
graph_only_v2_eigenvector,6,275,3,1.289240135413342
graph_only_v2_eigenvector,6,275,4,1.3505643755292966
graph_only_v2_eigenvector,6,275,5,1.4860859040217882
graph_only_v2_eigenvector,6,275,6,1.5899299201030372
graph_only_v2_eigenvector,6,275,7,1.5509210405582865
graph_only_v2_eigenvector,6,275,8,1.346425151602987
graph_only_v2_eigenvector,6,275,9,1.3319647843314877
graph_only_v2_eigenvector,6,275,10,1.3308702347130037
graph_only_v2_eigenvector,6,275,11,1.3490919438689948
graph_only_v2_eigenvector,6,275,12,1.3682275682539786
graph_only_v2_eigenvector,6,275,13,1.3411731418651174
graph_only_v2_eigenvector,6,275,14,1.353292758390304
graph_only_v2_eigenvector,6,275,15,1.503595530179813
graph_only_v2_eigenvector,6,275,16,1.5679654059938217
graph_only_v2_eigenvector,6,275,17,1.5374859826355514
graph_only_v2_eigenvector,6,275,18,1.4127673939868277
graph_only_v2_eigenvector,6,275,19,1.7393268871881296
graph_only_v2_eigenvector,6,275,20,0.6198407648699288
graph_only_v2_eigenvector,6,275,21,2.1436657453686534
graph_only_v2_eigenvector,6,275,22,0.3693909389691424
graph_only_v2_eigenvector,6,275,23,3.7133720684345715
graph_only_v2_eigenvector,6,275,24,3.855400142504757
graph_only_v2_eigenvector,7,280,0,1.0
graph_only_v2_eigenvector,7,280,1,1.0698775325169403
graph_only_v2_eigenvector,7,280,2,1.0436281216052419
graph_only_v2_eigenvector,7,280,3,0.9060210772198042
graph_only_v2_eigenvector,7,280,4,0.8962905715792047
graph_only_v2_eigenvector,7,280,5,0.8955540397168663
graph_only_v2_eigenvector,7,280,6,0.9078155846966537
graph_only_v2_eigenvector,7,280,7,0.9206921111028306
graph_only_v2_eigenvector,7,280,8,0.902486954647444
graph_only_v2_eigenvector,7,280,9,0.9106423489570108
graph_only_v2_eigenvector,7,280,10,1.0117823781994288
graph_only_v2_eigenvector,7,280,11,1.0550974218586175
graph_only_v2_eigenvector,7,280,12,1.0345875554533284
graph_only_v2_eigenvector,7,280,13,0.950663343325888
graph_only_v2_eigenvector,7,280,14,1.1704080379747874
graph_only_v2_eigenvector,7,280,15,0.4170961875033309
graph_only_v2_eigenvector,7,280,16,1.4424911369977063
graph_only_v2_eigenvector,7,280,17,0.24856634328436947
graph_only_v2_eigenvector,7,280,18,2.498760036943415
graph_only_v2_eigenvector,7,280,19,2.594331950845441
graph_only_v2_eigenvector,7,280,20,
graph_only_v2_eigenvector,7,280,21,
graph_only_v2_eigenvector,7,280,22,
graph_only_v2_eigenvector,7,280,23,
graph_only_v2_eigenvector,7,280,24,
graph_only_pagerank,0,160,0,1.0
graph_only_pagerank,0,160,1,0.8491310832620348
graph_only_pagerank,0,160,2,0.6584125718119268
graph_only_pagerank,0,160,3,0.5186957165973378
graph_only_pagerank,0,160,4,0.3945710886663772
graph_only_pagerank,0,160,5,0.5295060267023182
graph_only_pagerank,0,160,6,0.508714488672199
graph_only_pagerank,0,160,7,0.4997410726807955
graph_only_pagerank,0,160,8,0.5368649797116393
graph_only_pagerank,0,160,9,0.38097153638321984
graph_only_pagerank,0,160,10,1.6045196318006316
graph_only_pagerank,0,160,11,0.2669746961316563
graph_only_pagerank,0,160,12,0.37859296892746547
graph_only_pagerank,0,160,13,0.397783624455198
graph_only_pagerank,0,160,14,0.4877685742058792
graph_only_pagerank,0,160,15,0.6616456457138405
graph_only_pagerank,0,160,16,0.6825524464485454
graph_only_pagerank,0,160,17,0.5755707966167273
graph_only_pagerank,0,160,18,0.3892378116961361
graph_only_pagerank,0,160,19,0.35041481426906596
graph_only_pagerank,0,160,20,0.3352950226359434
graph_only_pagerank,0,160,21,0.383711019682063
graph_only_pagerank,0,160,22,0.3985774945852462
graph_only_pagerank,0,160,23,0.3405336541304522
graph_only_pagerank,0,160,24,0.4422008958101624
graph_only_pagerank,1,184,0,1.0
graph_only_pagerank,1,184,1,0.8657048001613238
graph_only_pagerank,1,184,2,0.9160584663953015
graph_only_pagerank,1,184,3,0.9496050349495754
graph_only_pagerank,1,184,4,1.020004516096956
graph_only_pagerank,1,184,5,1.3440409121822403
graph_only_pagerank,1,184,6,1.279904931222406
graph_only_pagerank,1,184,7,4.80481945617311
graph_only_pagerank,1,184,8,6.559772061208315
graph_only_pagerank,1,184,9,5.8727592980042385
graph_only_pagerank,1,184,10,3.3839030384257742
graph_only_pagerank,1,184,11,4.137125731963303
graph_only_pagerank,1,184,12,4.247109326988148
graph_only_pagerank,1,184,13,34.08144967440415
graph_only_pagerank,1,184,14,5.8966660701480205
graph_only_pagerank,1,184,15,7.414066331479289
graph_only_pagerank,1,184,16,8.098074150028712
graph_only_pagerank,1,184,17,17.861726579092124
graph_only_pagerank,1,184,18,3.60330662107464
graph_only_pagerank,1,184,19,11.342862977858731
graph_only_pagerank,1,184,20,12.814541774834629
graph_only_pagerank,1,184,21,13.132850261571097
graph_only_pagerank,1,184,22,15.000960046510833
graph_only_pagerank,1,184,23,13.941491204134543
graph_only_pagerank,1,184,24,16.99497787210299
graph_only_pagerank,2,194,0,1.0
graph_only_pagerank,2,194,1,1.222589916136585
graph_only_pagerank,2,194,2,1.255091909774089
graph_only_pagerank,2,194,3,10.071638958738955
graph_only_pagerank,2,194,4,1.7425635436916092
graph_only_pagerank,2,194,5,2.190980724710241
graph_only_pagerank,2,194,6,2.39311648651612
graph_only_pagerank,2,194,7,5.278439239027835
graph_only_pagerank,2,194,8,1.0648374318523426
graph_only_pagerank,2,194,9,3.352005908282628
graph_only_pagerank,2,194,10,3.786911631131157
graph_only_pagerank,2,194,11,3.880977117973401
graph_only_pagerank,2,194,12,4.43303483467701
graph_only_pagerank,2,194,13,4.119944054490481
graph_only_pagerank,2,194,14,5.022300485302683
graph_only_pagerank,2,194,15,5.753217680305928
graph_only_pagerank,2,194,16,6.151311467933717
graph_only_pagerank,2,194,17,6.272365092983073
graph_only_pagerank,2,194,18,7.338074570618318
graph_only_pagerank,2,194,19,7.603568040318154
graph_only_pagerank,2,194,20,8.525896439308799
graph_only_pagerank,2,194,21,9.967826351986762
graph_only_pagerank,2,194,22,9.8393835000774
graph_only_pagerank,2,194,23,10.951770868123297
graph_only_pagerank,2,194,24,11.63725558760727
graph_only_pagerank,3,229,0,1.0
graph_only_pagerank,3,229,1,1.102187557870455
graph_only_pagerank,3,229,2,1.1097946324460441
graph_only_pagerank,3,229,3,1.2311593242706338
graph_only_pagerank,3,229,4,1.20390139087607
graph_only_pagerank,3,229,5,1.2473405701241016
graph_only_pagerank,3,229,6,1.410882618541772
graph_only_pagerank,3,229,7,1.5130410248874628
graph_only_pagerank,3,229,8,1.5213867995918517
graph_only_pagerank,3,229,9,1.5809603280308704
graph_only_pagerank,3,229,10,1.2141922709953403
graph_only_pagerank,3,229,11,1.475471162872053
graph_only_pagerank,3,229,12,1.3120418686071125
graph_only_pagerank,3,229,13,0.7050757388482076
graph_only_pagerank,3,229,14,1.237252925806652
graph_only_pagerank,3,229,15,1.1904639317983352
graph_only_pagerank,3,229,16,1.1060174308746347
graph_only_pagerank,3,229,17,1.3207824890805566
graph_only_pagerank,3,229,18,0.4229622424766526
graph_only_pagerank,3,229,19,0.052220617581697513
graph_only_pagerank,3,229,20,0.6381730657201231
graph_only_pagerank,3,229,21,0.7650056572365348
graph_only_pagerank,3,229,22,0.5138949388578183
graph_only_pagerank,3,229,23,0.5760232669790666
graph_only_pagerank,3,229,24,0.6767072027765868
graph_only_pagerank,4,241,0,1.0
graph_only_pagerank,4,241,1,0.5373881396000944
graph_only_pagerank,4,241,2,0.9429980516705172
graph_only_pagerank,4,241,3,0.9073368466984619
graph_only_pagerank,4,241,4,0.8429741895727785
graph_only_pagerank,4,241,5,1.0066618456945458
graph_only_pagerank,4,241,6,0.32236947051520315
graph_only_pagerank,4,241,7,0.03980102985367066
graph_only_pagerank,4,241,8,0.4863968757320368
graph_only_pagerank,4,241,9,0.5830649734132941
graph_only_pagerank,4,241,10,0.39167571641854576
graph_only_pagerank,4,241,11,0.43902811393555863
graph_only_pagerank,4,241,12,0.515766469781175
graph_only_pagerank,4,241,13,0.5523568526471055
graph_only_pagerank,4,241,14,0.6054417623532573
graph_only_pagerank,4,241,15,0.7498237089782808
graph_only_pagerank,4,241,16,0.682103724602334
graph_only_pagerank,4,241,17,0.7292703431788365
graph_only_pagerank,4,241,18,0.7606526672212242
graph_only_pagerank,4,241,19,0.7646410810826457
graph_only_pagerank,4,241,20,0.8509165314811815
graph_only_pagerank,4,241,21,0.8558638220948175
graph_only_pagerank,4,241,22,0.8392509139665217
graph_only_pagerank,4,241,23,0.903630404844078
graph_only_pagerank,4,241,24,0.9166945628057561
graph_only_pagerank,5,269,0,1.0
graph_only_pagerank,5,269,1,0.9848771624257923
graph_only_pagerank,5,269,2,1.1694353120764676
graph_only_pagerank,5,269,3,1.1252305166365433
graph_only_pagerank,5,269,4,1.1098385145932657
graph_only_pagerank,5,269,5,1.0802168846519764
graph_only_pagerank,5,269,6,1.091416611557366
graph_only_pagerank,5,269,7,1.0031998236562676
graph_only_pagerank,5,269,8,0.9760523381164917
graph_only_pagerank,5,269,9,1.1282862192193177
graph_only_pagerank,5,269,10,1.1413854978624438
graph_only_pagerank,5,269,11,0.9369318543146892
graph_only_pagerank,5,269,12,0.9595792558789126
graph_only_pagerank,5,269,13,1.191279143998274
graph_only_pagerank,5,269,14,1.2209013403073115
graph_only_pagerank,5,269,15,1.2719324433046186
graph_only_pagerank,5,269,16,0.9820413500975429
graph_only_pagerank,5,269,17,1.2813324543083646
graph_only_pagerank,5,269,18,1.0692848641249597
graph_only_pagerank,5,269,19,1.1908100733295943
graph_only_pagerank,5,269,20,1.18890487632758
graph_only_pagerank,5,269,21,0.994113458694045
graph_only_pagerank,5,269,22,1.2320506950592025
graph_only_pagerank,5,269,23,1.2381780309191845
graph_only_pagerank,5,269,24,1.309045217432688
graph_only_pagerank,6,275,0,1.0
graph_only_pagerank,6,275,1,0.9191722143799699
graph_only_pagerank,6,275,2,0.8942985911894281
graph_only_pagerank,6,275,3,1.033781424317284
graph_only_pagerank,6,275,4,1.045783512708109
graph_only_pagerank,6,275,5,0.858454823202444
graph_only_pagerank,6,275,6,0.8792052876212578
graph_only_pagerank,6,275,7,1.0914980873329498
graph_only_pagerank,6,275,8,1.1186391405250657
graph_only_pagerank,6,275,9,1.1653958990872153
graph_only_pagerank,6,275,10,0.8997859659623898
graph_only_pagerank,6,275,11,1.1740085689918203
graph_only_pagerank,6,275,12,0.9797219987326141
graph_only_pagerank,6,275,13,1.0910683058327302
graph_only_pagerank,6,275,14,1.0893226873568527
graph_only_pagerank,6,275,15,0.9108469196519952
graph_only_pagerank,6,275,16,1.1288546298568451
graph_only_pagerank,6,275,17,1.134468742556888
graph_only_pagerank,6,275,18,1.1994001223462991
graph_only_pagerank,6,275,19,0.8700820391752736
graph_only_pagerank,6,275,20,1.1181210561328305
graph_only_pagerank,6,275,21,0.8548607728041798
graph_only_pagerank,6,275,22,1.107279338487915
graph_only_pagerank,6,275,23,1.134974568484637
graph_only_pagerank,6,275,24,0.8027338910251224
graph_only_pagerank,7,280,0,1.0
graph_only_pagerank,7,280,1,1.0241718770259856
graph_only_pagerank,7,280,2,1.2714682914368676
graph_only_pagerank,7,280,3,1.3030844609294763
graph_only_pagerank,7,280,4,1.3575506451693466
graph_only_pagerank,7,280,5,1.0481459730236717
graph_only_pagerank,7,280,6,1.3675834036463457
graph_only_pagerank,7,280,7,1.1412621517784547
graph_only_pagerank,7,280,8,1.2709676459880876
graph_only_pagerank,7,280,9,1.2689342035416165
graph_only_pagerank,7,280,10,1.061030697287137
graph_only_pagerank,7,280,11,1.3149843175738491
graph_only_pagerank,7,280,12,1.3215241057470921
graph_only_pagerank,7,280,13,1.397161609357575
graph_only_pagerank,7,280,14,1.0135443539468443
graph_only_pagerank,7,280,15,1.3024809528842858
graph_only_pagerank,7,280,16,0.9958133494027598
graph_only_pagerank,7,280,17,1.2898516131078828
graph_only_pagerank,7,280,18,1.3221133341072546
graph_only_pagerank,7,280,19,0.9350915963527863
graph_only_pagerank,7,280,20,
graph_only_pagerank,7,280,21,
graph_only_pagerank,7,280,22,
graph_only_pagerank,7,280,23,
graph_only_pagerank,7,280,24,
graph_only_v2_pagerank,0,160,0,1.0
graph_only_v2_pagerank,0,160,1,0.8170884076680044
graph_only_v2_pagerank,0,160,2,0.6521699499035273
graph_only_v2_pagerank,0,160,3,0.5815919755941791
graph_only_v2_pagerank,0,160,4,0.4859020439581512
graph_only_v2_pagerank,0,160,5,0.510058902798571
graph_only_v2_pagerank,0,160,6,0.47736857296494134
graph_only_v2_pagerank,0,160,7,0.4827623925240148
graph_only_v2_pagerank,0,160,8,0.4868336577403503
graph_only_v2_pagerank,0,160,9,0.4032551697643266
graph_only_v2_pagerank,0,160,10,0.3236730591822842
graph_only_v2_pagerank,0,160,11,0.38249498711253066
graph_only_v2_pagerank,0,160,12,0.39022492959729776
graph_only_v2_pagerank,0,160,13,0.37609930634638145
graph_only_v2_pagerank,0,160,14,0.3673765085880465
graph_only_v2_pagerank,0,160,15,0.560035918478397
graph_only_v2_pagerank,0,160,16,0.6280666912884412
graph_only_v2_pagerank,0,160,17,0.5904199979264297
graph_only_v2_pagerank,0,160,18,0.37416419805405854
graph_only_v2_pagerank,0,160,19,0.38172239996896606
graph_only_v2_pagerank,0,160,20,0.3389361934587242
graph_only_v2_pagerank,0,160,21,0.36614003428389996
graph_only_v2_pagerank,0,160,22,0.35142409814052167
graph_only_v2_pagerank,0,160,23,0.3586284833503121
graph_only_v2_pagerank,0,160,24,0.4491667928036678
graph_only_v2_pagerank,1,184,0,1.0
graph_only_v2_pagerank,1,184,1,0.8157532470155877
graph_only_v2_pagerank,1,184,2,0.8507417676583874
graph_only_v2_pagerank,1,184,3,0.9031502144293653
graph_only_v2_pagerank,1,184,4,1.084541104686148
graph_only_v2_pagerank,1,184,5,1.3078134123993417
graph_only_v2_pagerank,1,184,6,4.6046173593513595
graph_only_v2_pagerank,1,184,7,5.152836474815163
graph_only_v2_pagerank,1,184,8,5.71575081992389
graph_only_v2_pagerank,1,184,9,6.401370234571559
graph_only_v2_pagerank,1,184,10,3.1377805445809743
graph_only_v2_pagerank,1,184,11,3.8489851364158434
graph_only_v2_pagerank,1,184,12,4.440732656493718
graph_only_v2_pagerank,1,184,13,5.152237169795624
graph_only_v2_pagerank,1,184,14,6.3330575798891005
graph_only_v2_pagerank,1,184,15,7.542461190912943
graph_only_v2_pagerank,1,184,16,8.546318718411742
graph_only_v2_pagerank,1,184,17,8.982305660570022
graph_only_v2_pagerank,1,184,18,9.730134488174677
graph_only_v2_pagerank,1,184,19,11.501195512856706
graph_only_v2_pagerank,1,184,20,12.242041692404966
graph_only_v2_pagerank,1,184,21,13.388645955230817
graph_only_v2_pagerank,1,184,22,14.16846304793884
graph_only_v2_pagerank,1,184,23,15.778629796709353
graph_only_v2_pagerank,1,184,24,17.282312954894376
graph_only_v2_pagerank,2,194,0,1.0
graph_only_v2_pagerank,2,194,1,1.2266584873384907
graph_only_v2_pagerank,2,194,2,1.4152464117233994
graph_only_v2_pagerank,2,194,3,1.642000483014552
graph_only_v2_pagerank,2,194,4,2.0183239362696828
graph_only_v2_pagerank,2,194,5,2.4037567585594735
graph_only_v2_pagerank,2,194,6,2.723682742303775
graph_only_v2_pagerank,2,194,7,2.8626302996500788
graph_only_v2_pagerank,2,194,8,3.100960806509832
graph_only_v2_pagerank,2,194,9,3.6653919384896305
graph_only_v2_pagerank,2,194,10,3.901497099135017
graph_only_v2_pagerank,2,194,11,4.266915982493851
graph_only_v2_pagerank,2,194,12,4.515441040772635
graph_only_v2_pagerank,2,194,13,5.0285957136038215
graph_only_v2_pagerank,2,194,14,5.50781442785773
graph_only_v2_pagerank,2,194,15,5.949867045674706
graph_only_v2_pagerank,2,194,16,6.294857745324359
graph_only_v2_pagerank,2,194,17,6.9747414647523795
graph_only_v2_pagerank,2,194,18,7.428438715989625
graph_only_v2_pagerank,2,194,19,8.154736659727941
graph_only_v2_pagerank,2,194,20,9.127033801477888
graph_only_v2_pagerank,2,194,21,9.35598335447965
graph_only_v2_pagerank,2,194,22,9.975470420645337
graph_only_v2_pagerank,2,194,23,10.999789066523398
graph_only_v2_pagerank,2,194,24,11.624978793956307
graph_only_v2_pagerank,3,229,0,1.0
graph_only_v2_pagerank,3,229,1,1.0426647029927423
graph_only_v2_pagerank,3,229,2,1.058710230857158
graph_only_v2_pagerank,3,229,3,1.097623634798855
graph_only_v2_pagerank,3,229,4,1.1379691161745207
graph_only_v2_pagerank,3,229,5,1.1838108359351525
graph_only_v2_pagerank,3,229,6,1.2879691737510515
graph_only_v2_pagerank,3,229,7,1.3255605800200205
graph_only_v2_pagerank,3,229,8,1.3400450683045795
graph_only_v2_pagerank,3,229,9,1.3826276493101939
graph_only_v2_pagerank,3,229,10,1.1860686224577324
graph_only_v2_pagerank,3,229,11,1.8262131745247157
graph_only_v2_pagerank,3,229,12,1.335688535551664
graph_only_v2_pagerank,3,229,13,1.6207338996596494
graph_only_v2_pagerank,3,229,14,1.3116954915959238
graph_only_v2_pagerank,3,229,15,1.2252049105680924
graph_only_v2_pagerank,3,229,16,1.2241704463579324
graph_only_v2_pagerank,3,229,17,1.3019130974936406
graph_only_v2_pagerank,3,229,18,1.087972887769804
graph_only_v2_pagerank,3,229,19,1.1661558247064534
graph_only_v2_pagerank,3,229,20,0.6124777472915499
graph_only_v2_pagerank,3,229,21,0.6705476104123966
graph_only_v2_pagerank,3,229,22,0.4940679841700631
graph_only_v2_pagerank,3,229,23,0.5518896164390987
graph_only_v2_pagerank,3,229,24,0.5967784597478094
graph_only_v2_pagerank,4,241,0,1.0
graph_only_v2_pagerank,4,241,1,1.2134070604942766
graph_only_v2_pagerank,4,241,2,0.9820369469999004
graph_only_v2_pagerank,4,241,3,0.9172833920162834
graph_only_v2_pagerank,4,241,4,0.9165089119016265
graph_only_v2_pagerank,4,241,5,0.9747130882993816
graph_only_v2_pagerank,4,241,6,0.8145408594979453
graph_only_v2_pagerank,4,241,7,0.8730746679837375
graph_only_v2_pagerank,4,241,8,0.4585483299357551
graph_only_v2_pagerank,4,241,9,0.5020239319007468
graph_only_v2_pagerank,4,241,10,0.36989760039080066
graph_only_v2_pagerank,4,241,11,0.41318735749360774
graph_only_v2_pagerank,4,241,12,0.44679462604006626
graph_only_v2_pagerank,4,241,13,0.500236158122584
graph_only_v2_pagerank,4,241,14,0.5217666267127071
graph_only_v2_pagerank,4,241,15,0.5690304990666986
graph_only_v2_pagerank,4,241,16,0.5917397382043761
graph_only_v2_pagerank,4,241,17,0.6347474162910728
graph_only_v2_pagerank,4,241,18,0.669723375198495
graph_only_v2_pagerank,4,241,19,0.6783245139613143
graph_only_v2_pagerank,4,241,20,0.747738334235256
graph_only_v2_pagerank,4,241,21,0.772883261770984
graph_only_v2_pagerank,4,241,22,0.7857531045991376
graph_only_v2_pagerank,4,241,23,0.824325850388341
graph_only_v2_pagerank,4,241,24,0.842897554180043
graph_only_v2_pagerank,5,269,0,1.0
graph_only_v2_pagerank,5,269,1,1.0149842629980383
graph_only_v2_pagerank,5,269,2,1.0225214931352185
graph_only_v2_pagerank,5,269,3,1.0063771790846663
graph_only_v2_pagerank,5,269,4,1.0019024228951985
graph_only_v2_pagerank,5,269,5,0.987722413890424
graph_only_v2_pagerank,5,269,6,0.9478330965704573
graph_only_v2_pagerank,5,269,7,0.8831771637840972
graph_only_v2_pagerank,5,269,8,0.8643122495273675
graph_only_v2_pagerank,5,269,9,0.8496408177000468
graph_only_v2_pagerank,5,269,10,0.8446812307815859
graph_only_v2_pagerank,5,269,11,0.8337742036501049
graph_only_v2_pagerank,5,269,12,0.8415792997440951
graph_only_v2_pagerank,5,269,13,0.8474349029226196
graph_only_v2_pagerank,5,269,14,1.0705657287699282
graph_only_v2_pagerank,5,269,15,1.0902653989865467
graph_only_v2_pagerank,5,269,16,1.099356735123763
graph_only_v2_pagerank,5,269,17,1.1189029535982828
graph_only_v2_pagerank,5,269,18,1.1338284838006145
graph_only_v2_pagerank,5,269,19,1.0470871654476108
graph_only_v2_pagerank,5,269,20,1.0554287516094225
graph_only_v2_pagerank,5,269,21,1.1757722427936137
graph_only_v2_pagerank,5,269,22,1.1842159705450415
graph_only_v2_pagerank,5,269,23,1.0821960535321178
graph_only_v2_pagerank,5,269,24,1.1056625450030184
graph_only_v2_pagerank,6,275,0,1.0
graph_only_v2_pagerank,6,275,1,0.9317855295195909
graph_only_v2_pagerank,6,275,2,0.9118823268091258
graph_only_v2_pagerank,6,275,3,0.8964034077036352
graph_only_v2_pagerank,6,275,4,0.8911708546978305
graph_only_v2_pagerank,6,275,5,0.8796635258538116
graph_only_v2_pagerank,6,275,6,0.8878981993656687
graph_only_v2_pagerank,6,275,7,0.8940760836363402
graph_only_v2_pagerank,6,275,8,1.129487599286788
graph_only_v2_pagerank,6,275,9,1.1502715013133133
graph_only_v2_pagerank,6,275,10,1.1598632070367274
graph_only_v2_pagerank,6,275,11,1.1804852116335747
graph_only_v2_pagerank,6,275,12,1.1962322141979889
graph_only_v2_pagerank,6,275,13,1.1047168211748293
graph_only_v2_pagerank,6,275,14,1.1135175121319125
graph_only_v2_pagerank,6,275,15,1.24048447669522
graph_only_v2_pagerank,6,275,16,1.2493929309177827
graph_only_v2_pagerank,6,275,17,1.1417580346664677
graph_only_v2_pagerank,6,275,18,1.1665160765156175
graph_only_v2_pagerank,6,275,19,1.245994082086551
graph_only_v2_pagerank,6,275,20,1.1386424356568445
graph_only_v2_pagerank,6,275,21,1.1513963815000507
graph_only_v2_pagerank,6,275,22,1.1450527047193397
graph_only_v2_pagerank,6,275,23,0.845334509887278
graph_only_v2_pagerank,6,275,24,0.8361308731843591
graph_only_v2_pagerank,7,280,0,1.0
graph_only_v2_pagerank,7,280,1,1.009361162842195
graph_only_v2_pagerank,7,280,2,1.0163841711733352
graph_only_v2_pagerank,7,280,3,1.2839995817610992
graph_only_v2_pagerank,7,280,4,1.3076266862342012
graph_only_v2_pagerank,7,280,5,1.3185305209863634
graph_only_v2_pagerank,7,280,6,1.3419735807367732
graph_only_v2_pagerank,7,280,7,1.359874746468443
graph_only_v2_pagerank,7,280,8,1.2558402033352223
graph_only_v2_pagerank,7,280,9,1.2658448138464302
graph_only_v2_pagerank,7,280,10,1.410180643208085
graph_only_v2_pagerank,7,280,11,1.420307758816199
graph_only_v2_pagerank,7,280,12,1.2979485918303413
graph_only_v2_pagerank,7,280,13,1.3260934916943197
graph_only_v2_pagerank,7,280,14,1.4164439532458444
graph_only_v2_pagerank,7,280,15,1.2944067841754208
graph_only_v2_pagerank,7,280,16,1.3089054481172129
graph_only_v2_pagerank,7,280,17,1.3016939671426506
graph_only_v2_pagerank,7,280,18,0.9609748330383331
graph_only_v2_pagerank,7,280,19,0.9505121544886163
graph_only_v2_pagerank,7,280,20,
graph_only_v2_pagerank,7,280,21,
graph_only_v2_pagerank,7,280,22,
graph_only_v2_pagerank,7,280,23,
graph_only_v2_pagerank,7,280,24,
graph_only_softmax,0,160,0,1.0
graph_only_softmax,0,160,1,0.966233263326572
graph_only_softmax,0,160,2,0.7991050711524061
graph_only_softmax,0,160,3,0.7557203681132448
graph_only_softmax,0,160,4,0.6015857665371726
graph_only_softmax,0,160,5,0.43965015041964584
graph_only_softmax,0,160,6,0.4603966203138408
graph_only_softmax,0,160,7,0.6088758654729256
graph_only_softmax,0,160,8,0.6010756057696595
graph_only_softmax,0,160,9,0.569679172264362
graph_only_softmax,0,160,10,0.15938422825933019
graph_only_softmax,0,160,11,0.32416225643303814
graph_only_softmax,0,160,12,0.3392900647566142
graph_only_softmax,0,160,13,0.30130422538971935
graph_only_softmax,0,160,14,0.26851425809604756
graph_only_softmax,0,160,15,0.19076543700116877
graph_only_softmax,0,160,16,0.21447688385347038
graph_only_softmax,0,160,17,0.14859853817740584
graph_only_softmax,0,160,18,0.36345375231543803
graph_only_softmax,0,160,19,0.18404987224741293
graph_only_softmax,0,160,20,0.25344862555971653
graph_only_softmax,0,160,21,0.2513631728787965
graph_only_softmax,0,160,22,0.22758196893223112
graph_only_softmax,0,160,23,0.1484813169776614
graph_only_softmax,0,160,24,0.2283754541293607
graph_only_softmax,1,184,0,1.0
graph_only_softmax,1,184,1,6.246917430098198
graph_only_softmax,1,184,2,0.5161414284502622
graph_only_softmax,1,184,3,0.5927527165873822
graph_only_softmax,1,184,4,0.5760543715935059
graph_only_softmax,1,184,5,0.44069875276492276
graph_only_softmax,1,184,6,0.2236429836648088
graph_only_softmax,1,184,7,0.905137385413083
graph_only_softmax,1,184,8,0.4917405842004605
graph_only_softmax,1,184,9,0.7610385647678194
graph_only_softmax,1,184,10,0.4776786367771863
graph_only_softmax,1,184,11,0.3795900894579084
graph_only_softmax,1,184,12,0.41145461415912965
graph_only_softmax,1,184,13,22.544742566073342
graph_only_softmax,1,184,14,0.5454854244763091
graph_only_softmax,1,184,15,0.5432724060985973
graph_only_softmax,1,184,16,0.6405991281954285
graph_only_softmax,1,184,17,4.093187595870376
graph_only_softmax,1,184,18,0.6658143702987106
graph_only_softmax,1,184,19,0.862193648834569
graph_only_softmax,1,184,20,0.7520880779351773
graph_only_softmax,1,184,21,0.8620714681946451
graph_only_softmax,1,184,22,1.1050953413282283
graph_only_softmax,1,184,23,0.9137137475409238
graph_only_softmax,1,184,24,1.1335811782771907
graph_only_softmax,2,194,0,1.0
graph_only_softmax,2,194,1,0.7946557794984007
graph_only_softmax,2,194,2,0.8613628127377467
