method,event_index,event_time,horizon,oracle_gap_profile
full_gcsr_softmax,7,280,14,0.030269370089860415
full_gcsr_softmax,7,280,15,0.1101898069065137
full_gcsr_softmax,7,280,16,0.18000271083086883
full_gcsr_softmax,7,280,17,0.1718100329514859
full_gcsr_softmax,7,280,18,0.16853525108012457
full_gcsr_softmax,7,280,19,0.1735011762657548
full_gcsr_softmax,7,280,20,
full_gcsr_softmax,7,280,21,
full_gcsr_softmax,7,280,22,
full_gcsr_softmax,7,280,23,
full_gcsr_softmax,7,280,24,
full_gcsr_v2_softmax,0,160,0,0.1358802788588127
full_gcsr_v2_softmax,0,160,1,0.07908638809760626
full_gcsr_v2_softmax,0,160,2,0.11952676549346952
full_gcsr_v2_softmax,0,160,3,0.12547706867249464
full_gcsr_v2_softmax,0,160,4,0.11107493409387392
full_gcsr_v2_softmax,0,160,5,0.16489345039198844
full_gcsr_v2_softmax,0,160,6,0.18417724968163718
full_gcsr_v2_softmax,0,160,7,0.14285620699410218
full_gcsr_v2_softmax,0,160,8,0.1364711070927882
full_gcsr_v2_softmax,0,160,9,0.20874146050517106
full_gcsr_v2_softmax,0,160,10,0.20880701457989426
full_gcsr_v2_softmax,0,160,11,0.3102837106035131
full_gcsr_v2_softmax,0,160,12,0.26828492936391335
full_gcsr_v2_softmax,0,160,13,0.26652265883847104
full_gcsr_v2_softmax,0,160,14,0.257100504344025
full_gcsr_v2_softmax,0,160,15,0.21295022929932972
full_gcsr_v2_softmax,0,160,16,0.19818944619423373
full_gcsr_v2_softmax,0,160,17,0.21908478102100892
full_gcsr_v2_softmax,0,160,18,0.1924884028842937
full_gcsr_v2_softmax,0,160,19,0.19038296379656405
full_gcsr_v2_softmax,0,160,20,0.20803736586435195
full_gcsr_v2_softmax,0,160,21,0.17538376963900593
full_gcsr_v2_softmax,0,160,22,0.15496828549848674
full_gcsr_v2_softmax,0,160,23,0.16766528058779184
full_gcsr_v2_softmax,0,160,24,0.15982299356599516
full_gcsr_v2_softmax,1,184,0,0.15982299356599516
full_gcsr_v2_softmax,1,184,1,0.16985953583397906
full_gcsr_v2_softmax,1,184,2,0.1986895109654747
full_gcsr_v2_softmax,1,184,3,0.18443308792173707
full_gcsr_v2_softmax,1,184,4,0.19444321738768933
full_gcsr_v2_softmax,1,184,5,0.20599643454124028
full_gcsr_v2_softmax,1,184,6,0.20414356844547354
full_gcsr_v2_softmax,1,184,7,0.239410991469713
full_gcsr_v2_softmax,1,184,8,0.2248715095537721
full_gcsr_v2_softmax,1,184,9,0.24690718926490118
full_gcsr_v2_softmax,1,184,10,0.199620140588465
full_gcsr_v2_softmax,1,184,11,0.19732742918117196
full_gcsr_v2_softmax,1,184,12,0.2684462136045256
full_gcsr_v2_softmax,1,184,13,0.2706228966271874
full_gcsr_v2_softmax,1,184,14,0.27562687045294676
full_gcsr_v2_softmax,1,184,15,0.27825957863638884
full_gcsr_v2_softmax,1,184,16,0.23639965445005773
full_gcsr_v2_softmax,1,184,17,0.2656094273367582
full_gcsr_v2_softmax,1,184,18,0.30079890216168637
full_gcsr_v2_softmax,1,184,19,0.3110801800112839
full_gcsr_v2_softmax,1,184,20,0.31698548020758477
full_gcsr_v2_softmax,1,184,21,0.3148017556583289
full_gcsr_v2_softmax,1,184,22,0.3339423602137679
full_gcsr_v2_softmax,1,184,23,0.31200081423693293
full_gcsr_v2_softmax,1,184,24,0.30892066720283684
full_gcsr_v2_softmax,2,194,0,0.199620140588465
full_gcsr_v2_softmax,2,194,1,0.19732742918117196
full_gcsr_v2_softmax,2,194,2,0.2684462136045256
full_gcsr_v2_softmax,2,194,3,0.2706228966271874
full_gcsr_v2_softmax,2,194,4,0.27562687045294676
full_gcsr_v2_softmax,2,194,5,0.27825957863638884
full_gcsr_v2_softmax,2,194,6,0.23639965445005773
full_gcsr_v2_softmax,2,194,7,0.2656094273367582
full_gcsr_v2_softmax,2,194,8,0.30079890216168637
full_gcsr_v2_softmax,2,194,9,0.3110801800112839
full_gcsr_v2_softmax,2,194,10,0.31698548020758477
full_gcsr_v2_softmax,2,194,11,0.3148017556583289
full_gcsr_v2_softmax,2,194,12,0.3339423602137679
full_gcsr_v2_softmax,2,194,13,0.31200081423693293
full_gcsr_v2_softmax,2,194,14,0.30892066720283684
full_gcsr_v2_softmax,2,194,15,0.28335282383824056
full_gcsr_v2_softmax,2,194,16,0.2942899178340601
full_gcsr_v2_softmax,2,194,17,0.2942004682243785
full_gcsr_v2_softmax,2,194,18,0.3381874427406678
full_gcsr_v2_softmax,2,194,19,0.3388247773587314
full_gcsr_v2_softmax,2,194,20,0.3251306727736494
full_gcsr_v2_softmax,2,194,21,0.3554873965488863
full_gcsr_v2_softmax,2,194,22,0.3608390740829813
full_gcsr_v2_softmax,2,194,23,0.384195079324951
full_gcsr_v2_softmax,2,194,24,0.36735229988550266
full_gcsr_v2_softmax,3,229,0,0.4227061653160388
full_gcsr_v2_softmax,3,229,1,0.5358893758754903
full_gcsr_v2_softmax,3,229,2,0.5002404025118786
full_gcsr_v2_softmax,3,229,3,0.4218830876655729
full_gcsr_v2_softmax,3,229,4,0.47998454906764143
full_gcsr_v2_softmax,3,229,5,0.5511855192498408
full_gcsr_v2_softmax,3,229,6,0.5576256867156697
full_gcsr_v2_softmax,3,229,7,0.5434358027790214
full_gcsr_v2_softmax,3,229,8,0.5696023682004993
full_gcsr_v2_softmax,3,229,9,0.5853956720257295
full_gcsr_v2_softmax,3,229,10,0.6796617420269699
full_gcsr_v2_softmax,3,229,11,0.6619598700309568
full_gcsr_v2_softmax,3,229,12,0.2544228544956906
full_gcsr_v2_softmax,3,229,13,0.4488605184788771
full_gcsr_v2_softmax,3,229,14,0.4648285320375112
full_gcsr_v2_softmax,3,229,15,0.4482771951737008
full_gcsr_v2_softmax,3,229,16,0.4684361486925439
full_gcsr_v2_softmax,3,229,17,0.4593630243816471
full_gcsr_v2_softmax,3,229,18,0.4905793250390741
full_gcsr_v2_softmax,3,229,19,0.44035911932472527
full_gcsr_v2_softmax,3,229,20,0.36104089130071837
full_gcsr_v2_softmax,3,229,21,0.30357632752099106
full_gcsr_v2_softmax,3,229,22,0.32709441502152603
full_gcsr_v2_softmax,3,229,23,0.29595884847069387
full_gcsr_v2_softmax,3,229,24,0.30135743522758474
full_gcsr_v2_softmax,4,241,0,0.2544228544956906
full_gcsr_v2_softmax,4,241,1,0.4488605184788771
full_gcsr_v2_softmax,4,241,2,0.4648285320375112
full_gcsr_v2_softmax,4,241,3,0.4482771951737008
full_gcsr_v2_softmax,4,241,4,0.4684361486925439
full_gcsr_v2_softmax,4,241,5,0.4593630243816471
full_gcsr_v2_softmax,4,241,6,0.4905793250390741
full_gcsr_v2_softmax,4,241,7,0.44035911932472527
full_gcsr_v2_softmax,4,241,8,0.36104089130071837
full_gcsr_v2_softmax,4,241,9,0.30357632752099106
full_gcsr_v2_softmax,4,241,10,0.32709441502152603
full_gcsr_v2_softmax,4,241,11,0.29595884847069387
full_gcsr_v2_softmax,4,241,12,0.30135743522758474
full_gcsr_v2_softmax,4,241,13,0.34002082361594854
full_gcsr_v2_softmax,4,241,14,0.28928098622279574
full_gcsr_v2_softmax,4,241,15,0.3234761757117073
full_gcsr_v2_softmax,4,241,16,0.3283851880516807
full_gcsr_v2_softmax,4,241,17,0.3399698286606785
full_gcsr_v2_softmax,4,241,18,0.3533664424868692
full_gcsr_v2_softmax,4,241,19,0.3599854102009935
full_gcsr_v2_softmax,4,241,20,0.3813844566825786
full_gcsr_v2_softmax,4,241,21,0.49039977269588975
full_gcsr_v2_softmax,4,241,22,0.4816792850084012
full_gcsr_v2_softmax,4,241,23,0.47883520803296553
full_gcsr_v2_softmax,4,241,24,0.4896124276260362
full_gcsr_v2_softmax,5,269,0,0.5244307276015214
full_gcsr_v2_softmax,5,269,1,0.532054995978797
full_gcsr_v2_softmax,5,269,2,0.5323429419674757
full_gcsr_v2_softmax,5,269,3,0.5259397783568234
full_gcsr_v2_softmax,5,269,4,0.5233542261857628
full_gcsr_v2_softmax,5,269,5,0.5155596788690917
full_gcsr_v2_softmax,5,269,6,0.5006376339556853
full_gcsr_v2_softmax,5,269,7,0.4879118529510317
full_gcsr_v2_softmax,5,269,8,0.466485005839537
full_gcsr_v2_softmax,5,269,9,0.4187245915478248
full_gcsr_v2_softmax,5,269,10,0.38667504666267005
full_gcsr_v2_softmax,5,269,11,0.3503165128237824
full_gcsr_v2_softmax,5,269,12,0.42872402290423284
full_gcsr_v2_softmax,5,269,13,0.4191722271417375
full_gcsr_v2_softmax,5,269,14,0.3151607593601504
full_gcsr_v2_softmax,5,269,15,0.28436022298600017
full_gcsr_v2_softmax,5,269,16,0.3035395903275585
full_gcsr_v2_softmax,5,269,17,0.25179283088739945
full_gcsr_v2_softmax,5,269,18,0.3099269406126941
full_gcsr_v2_softmax,5,269,19,0.13474522667621847
full_gcsr_v2_softmax,5,269,20,0.13996174481558876
full_gcsr_v2_softmax,5,269,21,0.16013784890160654
full_gcsr_v2_softmax,5,269,22,0.07994753433253521
full_gcsr_v2_softmax,5,269,23,0.07797913311339355
full_gcsr_v2_softmax,5,269,24,0.14491654937565768
full_gcsr_v2_softmax,6,275,0,0.5006376339556853
full_gcsr_v2_softmax,6,275,1,0.4879118529510317
full_gcsr_v2_softmax,6,275,2,0.466485005839537
full_gcsr_v2_softmax,6,275,3,0.4187245915478248
full_gcsr_v2_softmax,6,275,4,0.38667504666267005
full_gcsr_v2_softmax,6,275,5,0.3503165128237824
full_gcsr_v2_softmax,6,275,6,0.42872402290423284
full_gcsr_v2_softmax,6,275,7,0.4191722271417375
full_gcsr_v2_softmax,6,275,8,0.3151607593601504
full_gcsr_v2_softmax,6,275,9,0.28436022298600017
full_gcsr_v2_softmax,6,275,10,0.3035395903275585
full_gcsr_v2_softmax,6,275,11,0.25179283088739945
full_gcsr_v2_softmax,6,275,12,0.3099269406126941
full_gcsr_v2_softmax,6,275,13,0.13474522667621847
full_gcsr_v2_softmax,6,275,14,0.13996174481558876
full_gcsr_v2_softmax,6,275,15,0.16013784890160654
full_gcsr_v2_softmax,6,275,16,0.07994753433253521
full_gcsr_v2_softmax,6,275,17,0.07797913311339355
full_gcsr_v2_softmax,6,275,18,0.14491654937565768
full_gcsr_v2_softmax,6,275,19,0.07235484359340671
full_gcsr_v2_softmax,6,275,20,0.13065786377148858
full_gcsr_v2_softmax,6,275,21,0.11815957585094428
full_gcsr_v2_softmax,6,275,22,0.17415145716344516
full_gcsr_v2_softmax,6,275,23,0.2028468021509342
full_gcsr_v2_softmax,6,275,24,0.22285293692833774
full_gcsr_v2_softmax,7,280,0,0.3503165128237824
full_gcsr_v2_softmax,7,280,1,0.42872402290423284
full_gcsr_v2_softmax,7,280,2,0.4191722271417375
full_gcsr_v2_softmax,7,280,3,0.3151607593601504
full_gcsr_v2_softmax,7,280,4,0.28436022298600017
full_gcsr_v2_softmax,7,280,5,0.3035395903275585
full_gcsr_v2_softmax,7,280,6,0.25179283088739945
full_gcsr_v2_softmax,7,280,7,0.3099269406126941
full_gcsr_v2_softmax,7,280,8,0.13474522667621847
full_gcsr_v2_softmax,7,280,9,0.13996174481558876
full_gcsr_v2_softmax,7,280,10,0.16013784890160654
full_gcsr_v2_softmax,7,280,11,0.07994753433253521
full_gcsr_v2_softmax,7,280,12,0.07797913311339355
full_gcsr_v2_softmax,7,280,13,0.14491654937565768
full_gcsr_v2_softmax,7,280,14,0.07235484359340671
full_gcsr_v2_softmax,7,280,15,0.13065786377148858
full_gcsr_v2_softmax,7,280,16,0.11815957585094428
full_gcsr_v2_softmax,7,280,17,0.17415145716344516
full_gcsr_v2_softmax,7,280,18,0.2028468021509342
full_gcsr_v2_softmax,7,280,19,0.22285293692833774
full_gcsr_v2_softmax,7,280,20,
full_gcsr_v2_softmax,7,280,21,
full_gcsr_v2_softmax,7,280,22,
full_gcsr_v2_softmax,7,280,23,
full_gcsr_v2_softmax,7,280,24,
graph_only_eigenvector,0,160,0,0.84834290013867
graph_only_eigenvector,0,160,1,0.7958105606488626
graph_only_eigenvector,0,160,2,0.7044828750505525
graph_only_eigenvector,0,160,3,0.8453778720008837
graph_only_eigenvector,0,160,4,0.8437666380060476
graph_only_eigenvector,0,160,5,0.852640444048453
graph_only_eigenvector,0,160,6,0.8443823914357629
graph_only_eigenvector,0,160,7,0.8450758344738882
graph_only_eigenvector,0,160,8,0.8452845197293052
graph_only_eigenvector,0,160,9,0.844552519464072
graph_only_eigenvector,0,160,10,0.7667342055974997
graph_only_eigenvector,0,160,11,0.7208729674000594
graph_only_eigenvector,0,160,12,0.8494297432749642
graph_only_eigenvector,0,160,13,0.8474325661273652
graph_only_eigenvector,0,160,14,0.842054487677899
graph_only_eigenvector,0,160,15,0.6092330312143864
graph_only_eigenvector,0,160,16,0.8505520555327337
graph_only_eigenvector,0,160,17,0.8505190811235555
graph_only_eigenvector,0,160,18,0.8521331145533311
graph_only_eigenvector,0,160,19,0.8531563680733322
graph_only_eigenvector,0,160,20,0.8538856500304187
graph_only_eigenvector,0,160,21,0.8551585545634302
graph_only_eigenvector,0,160,22,0.8558213194220645
graph_only_eigenvector,0,160,23,0.8546163982630122
graph_only_eigenvector,0,160,24,0.8573175344688766
graph_only_eigenvector,1,184,0,0.8573175344688766
graph_only_eigenvector,1,184,1,0.8576655095679285
graph_only_eigenvector,1,184,2,0.858148931703912
graph_only_eigenvector,1,184,3,0.8589785127538773
graph_only_eigenvector,1,184,4,0.8596750928950976
graph_only_eigenvector,1,184,5,0.8602126206383185
graph_only_eigenvector,1,184,6,0.6813221176148911
graph_only_eigenvector,1,184,7,0.874846472906076
graph_only_eigenvector,1,184,8,0.876100988288391
graph_only_eigenvector,1,184,9,0.8766488107439769
graph_only_eigenvector,1,184,10,0.8624630826656654
graph_only_eigenvector,1,184,11,0.8617291815527003
graph_only_eigenvector,1,184,12,0.8612111352425348
graph_only_eigenvector,1,184,13,0.7643908841233558
graph_only_eigenvector,1,184,14,0.8604174126346437
graph_only_eigenvector,1,184,15,0.8603341237845528
graph_only_eigenvector,1,184,16,0.8600887896649789
graph_only_eigenvector,1,184,17,0.7634312957178581
graph_only_eigenvector,1,184,18,0.8592546009315714
graph_only_eigenvector,1,184,19,0.8595294079329248
graph_only_eigenvector,1,184,20,0.8589818628009708
graph_only_eigenvector,1,184,21,0.8588923721713542
graph_only_eigenvector,1,184,22,0.8585165781291788
graph_only_eigenvector,1,184,23,0.8586659319579891
graph_only_eigenvector,1,184,24,0.8588165832057038
graph_only_eigenvector,2,194,0,0.8624630826656654
graph_only_eigenvector,2,194,1,0.8617291815527003
graph_only_eigenvector,2,194,2,0.8612111352425348
graph_only_eigenvector,2,194,3,0.7643908841233558
graph_only_eigenvector,2,194,4,0.8604174126346437
graph_only_eigenvector,2,194,5,0.8603341237845528
graph_only_eigenvector,2,194,6,0.8600887896649789
graph_only_eigenvector,2,194,7,0.7634312957178581
graph_only_eigenvector,2,194,8,0.8592546009315714
graph_only_eigenvector,2,194,9,0.8595294079329248
graph_only_eigenvector,2,194,10,0.8589818628009708
graph_only_eigenvector,2,194,11,0.8588923721713542
graph_only_eigenvector,2,194,12,0.8585165781291788
graph_only_eigenvector,2,194,13,0.8586659319579891
graph_only_eigenvector,2,194,14,0.8588165832057038
graph_only_eigenvector,2,194,15,0.8587999274904499
graph_only_eigenvector,2,194,16,0.8582652677159565
graph_only_eigenvector,2,194,17,0.8583582159352804
graph_only_eigenvector,2,194,18,0.657451225873912
graph_only_eigenvector,2,194,19,0.7174094450531466
graph_only_eigenvector,2,194,20,0.7184572410243704
graph_only_eigenvector,2,194,21,0.7133796914457646
graph_only_eigenvector,2,194,22,0.7040359474239286
graph_only_eigenvector,2,194,23,0.7050020166292484
graph_only_eigenvector,2,194,24,0.7047489033882957
graph_only_eigenvector,3,229,0,0.7418008290523346
graph_only_eigenvector,3,229,1,0.8422265248809633
graph_only_eigenvector,3,229,2,0.7363580088539539
graph_only_eigenvector,3,229,3,0.7381376750356624
graph_only_eigenvector,3,229,4,0.7390957950470823
graph_only_eigenvector,3,229,5,0.7438147433412396
graph_only_eigenvector,3,229,6,0.746246292163839
graph_only_eigenvector,3,229,7,0.739963036809221
graph_only_eigenvector,3,229,8,0.7329165697339503
graph_only_eigenvector,3,229,9,0.7365380537106169
graph_only_eigenvector,3,229,10,0.7091413152056386
graph_only_eigenvector,3,229,11,0.7194933229140561
graph_only_eigenvector,3,229,12,0.7514651832505583
graph_only_eigenvector,3,229,13,0.5607206067728233
graph_only_eigenvector,3,229,14,0.6379176664696254
graph_only_eigenvector,3,229,15,0.5605219849933637
graph_only_eigenvector,3,229,16,0.5256705046230371
graph_only_eigenvector,3,229,17,0.5968620742396383
graph_only_eigenvector,3,229,18,0.53289200910613
graph_only_eigenvector,3,229,19,0.37954913419426894
graph_only_eigenvector,3,229,20,0.4818150105228929
graph_only_eigenvector,3,229,21,0.4883483468428299
graph_only_eigenvector,3,229,22,0.27485933851982325
graph_only_eigenvector,3,229,23,0.45030303661213056
graph_only_eigenvector,3,229,24,0.34311311885978213
graph_only_eigenvector,4,241,0,0.7514651832505583
graph_only_eigenvector,4,241,1,0.5607206067728233
graph_only_eigenvector,4,241,2,0.6379176664696254
graph_only_eigenvector,4,241,3,0.5605219849933637
graph_only_eigenvector,4,241,4,0.5256705046230371
graph_only_eigenvector,4,241,5,0.5968620742396383
graph_only_eigenvector,4,241,6,0.53289200910613
graph_only_eigenvector,4,241,7,0.37954913419426894
graph_only_eigenvector,4,241,8,0.4818150105228929
graph_only_eigenvector,4,241,9,0.4883483468428299
graph_only_eigenvector,4,241,10,0.27485933851982325
graph_only_eigenvector,4,241,11,0.45030303661213056
graph_only_eigenvector,4,241,12,0.34311311885978213
graph_only_eigenvector,4,241,13,0.3334774867685397
graph_only_eigenvector,4,241,14,0.47333183379769206
graph_only_eigenvector,4,241,15,0.5080567446426798
graph_only_eigenvector,4,241,16,0.4239016880757367
graph_only_eigenvector,4,241,17,0.4963916799192324
graph_only_eigenvector,4,241,18,0.4780010344521466
graph_only_eigenvector,4,241,19,0.4343752305107995
graph_only_eigenvector,4,241,20,0.48632474082596544
graph_only_eigenvector,4,241,21,0.3997390204780189
graph_only_eigenvector,4,241,22,0.32730444539938086
graph_only_eigenvector,4,241,23,0.4788163787318086
graph_only_eigenvector,4,241,24,0.3245261549953051
graph_only_eigenvector,5,269,0,0.3190897238357737
graph_only_eigenvector,5,269,1,0.05818676640100451
graph_only_eigenvector,5,269,2,0.41572658222177483
graph_only_eigenvector,5,269,3,0.19133864550256685
graph_only_eigenvector,5,269,4,0.37693144312898097
graph_only_eigenvector,5,269,5,0.3364550396521494
graph_only_eigenvector,5,269,6,0.49929993813739215
graph_only_eigenvector,5,269,7,0.5994633328682797
graph_only_eigenvector,5,269,8,0.5924795986304647
graph_only_eigenvector,5,269,9,0.5528242178342933
graph_only_eigenvector,5,269,10,0.5716424363952632
graph_only_eigenvector,5,269,11,0.5742331886890035
graph_only_eigenvector,5,269,12,0.5722058532676002
graph_only_eigenvector,5,269,13,0.5985011076862959
graph_only_eigenvector,5,269,14,0.6000904344729768
graph_only_eigenvector,5,269,15,0.6037258572743298
graph_only_eigenvector,5,269,16,0.5420891447041067
graph_only_eigenvector,5,269,17,0.6138298842615932
graph_only_eigenvector,5,269,18,0.5291340512995246
graph_only_eigenvector,5,269,19,0.6278957873161051
graph_only_eigenvector,5,269,20,0.6275036898850457
graph_only_eigenvector,5,269,21,0.5043373707139867
graph_only_eigenvector,5,269,22,0.6364970527156404
graph_only_eigenvector,5,269,23,0.6471803853768303
graph_only_eigenvector,5,269,24,0.6623607110911388
graph_only_eigenvector,6,275,0,0.49929993813739215
graph_only_eigenvector,6,275,1,0.5994633328682797
graph_only_eigenvector,6,275,2,0.5924795986304647
graph_only_eigenvector,6,275,3,0.5528242178342933
graph_only_eigenvector,6,275,4,0.5716424363952632
graph_only_eigenvector,6,275,5,0.5742331886890035
graph_only_eigenvector,6,275,6,0.5722058532676002
graph_only_eigenvector,6,275,7,0.5985011076862959
graph_only_eigenvector,6,275,8,0.6000904344729768
graph_only_eigenvector,6,275,9,0.6037258572743298
graph_only_eigenvector,6,275,10,0.5420891447041067
graph_only_eigenvector,6,275,11,0.6138298842615932
graph_only_eigenvector,6,275,12,0.5291340512995246
graph_only_eigenvector,6,275,13,0.6278957873161051
graph_only_eigenvector,6,275,14,0.6275036898850457
graph_only_eigenvector,6,275,15,0.5043373707139867
graph_only_eigenvector,6,275,16,0.6364970527156404
graph_only_eigenvector,6,275,17,0.6471803853768303
graph_only_eigenvector,6,275,18,0.6623607110911388
graph_only_eigenvector,6,275,19,0.48686041669708624
graph_only_eigenvector,6,275,20,0.7013060138809941
graph_only_eigenvector,6,275,21,0.4975894441227824
graph_only_eigenvector,6,275,22,0.7311952922544213
graph_only_eigenvector,6,275,23,0.7427482282409388
graph_only_eigenvector,6,275,24,0.5158595407317976
graph_only_eigenvector,7,280,0,0.5742331886890035
graph_only_eigenvector,7,280,1,0.5722058532676002
graph_only_eigenvector,7,280,2,0.5985011076862959
graph_only_eigenvector,7,280,3,0.6000904344729768
graph_only_eigenvector,7,280,4,0.6037258572743298
graph_only_eigenvector,7,280,5,0.5420891447041067
graph_only_eigenvector,7,280,6,0.6138298842615932
graph_only_eigenvector,7,280,7,0.5291340512995246
graph_only_eigenvector,7,280,8,0.6278957873161051
graph_only_eigenvector,7,280,9,0.6275036898850457
graph_only_eigenvector,7,280,10,0.5043373707139867
graph_only_eigenvector,7,280,11,0.6364970527156404
graph_only_eigenvector,7,280,12,0.6471803853768303
graph_only_eigenvector,7,280,13,0.6623607110911388
graph_only_eigenvector,7,280,14,0.48686041669708624
graph_only_eigenvector,7,280,15,0.7013060138809941
graph_only_eigenvector,7,280,16,0.4975894441227824
graph_only_eigenvector,7,280,17,0.7311952922544213
graph_only_eigenvector,7,280,18,0.7427482282409388
graph_only_eigenvector,7,280,19,0.5158595407317976
graph_only_eigenvector,7,280,20,
graph_only_eigenvector,7,280,21,
graph_only_eigenvector,7,280,22,
graph_only_eigenvector,7,280,23,
graph_only_eigenvector,7,280,24,
graph_only_v2_eigenvector,0,160,0,0.7725362040777725
graph_only_v2_eigenvector,0,160,1,0.7044211356755801
graph_only_v2_eigenvector,0,160,2,0.7033208446926495
graph_only_v2_eigenvector,0,160,3,0.7015908459799053
graph_only_v2_eigenvector,0,160,4,0.7972588197073915
graph_only_v2_eigenvector,0,160,5,0.7828579120741497
graph_only_v2_eigenvector,0,160,6,0.8126585770953335
graph_only_v2_eigenvector,0,160,7,0.8197252915420105
graph_only_v2_eigenvector,0,160,8,0.8162782837785574
graph_only_v2_eigenvector,0,160,9,0.8158671498479595
graph_only_v2_eigenvector,0,160,10,0.7356577936879509
graph_only_v2_eigenvector,0,160,11,0.8304574729362141
graph_only_v2_eigenvector,0,160,12,0.8254573802341733
graph_only_v2_eigenvector,0,160,13,0.8284131073640446
graph_only_v2_eigenvector,0,160,14,0.8302974625035774
graph_only_v2_eigenvector,0,160,15,0.8467863967489968
graph_only_v2_eigenvector,0,160,16,0.8423168951852733
graph_only_v2_eigenvector,0,160,17,0.8427808639895389
graph_only_v2_eigenvector,0,160,18,0.8483260581040984
graph_only_v2_eigenvector,0,160,19,0.8498799633390807
graph_only_v2_eigenvector,0,160,20,0.8508115591179377
graph_only_v2_eigenvector,0,160,21,0.8533290637838695
graph_only_v2_eigenvector,0,160,22,0.8535983765498709
graph_only_v2_eigenvector,0,160,23,0.8487740677390695
graph_only_v2_eigenvector,0,160,24,0.8547370428316203
graph_only_v2_eigenvector,1,184,0,0.8547370428316203
graph_only_v2_eigenvector,1,184,1,0.8545886090848682
graph_only_v2_eigenvector,1,184,2,0.853995780037286
graph_only_v2_eigenvector,1,184,3,0.8555711826233833
graph_only_v2_eigenvector,1,184,4,0.8550201882873493
graph_only_v2_eigenvector,1,184,5,0.857234424044261
graph_only_v2_eigenvector,1,184,6,0.7183658876496377
graph_only_v2_eigenvector,1,184,7,0.7711927667499345
graph_only_v2_eigenvector,1,184,8,0.871746834982399
graph_only_v2_eigenvector,1,184,9,0.8705642377708275
graph_only_v2_eigenvector,1,184,10,0.8596247383398199
graph_only_v2_eigenvector,1,184,11,0.8584181696376246
graph_only_v2_eigenvector,1,184,12,0.8582885774614926
graph_only_v2_eigenvector,1,184,13,0.8580490759058652
graph_only_v2_eigenvector,1,184,14,0.8575694986544259
graph_only_v2_eigenvector,1,184,15,0.8573611814572987
graph_only_v2_eigenvector,1,184,16,0.8560825739230402
graph_only_v2_eigenvector,1,184,17,0.8559507047692738
graph_only_v2_eigenvector,1,184,18,0.8558650396237828
graph_only_v2_eigenvector,1,184,19,0.8559316746190699
graph_only_v2_eigenvector,1,184,20,0.8552902733466211
graph_only_v2_eigenvector,1,184,21,0.8539194871280814
graph_only_v2_eigenvector,1,184,22,0.8534126922404506
graph_only_v2_eigenvector,1,184,23,0.8537204465079793
graph_only_v2_eigenvector,1,184,24,0.8550117721613231
graph_only_v2_eigenvector,2,194,0,0.8596247383398199
graph_only_v2_eigenvector,2,194,1,0.8584181696376246
graph_only_v2_eigenvector,2,194,2,0.8582885774614926
graph_only_v2_eigenvector,2,194,3,0.8580490759058652
graph_only_v2_eigenvector,2,194,4,0.8575694986544259
graph_only_v2_eigenvector,2,194,5,0.8573611814572987
graph_only_v2_eigenvector,2,194,6,0.8560825739230402
graph_only_v2_eigenvector,2,194,7,0.8559507047692738
graph_only_v2_eigenvector,2,194,8,0.8558650396237828
graph_only_v2_eigenvector,2,194,9,0.8559316746190699
graph_only_v2_eigenvector,2,194,10,0.8552902733466211
graph_only_v2_eigenvector,2,194,11,0.8539194871280814
graph_only_v2_eigenvector,2,194,12,0.8534126922404506
graph_only_v2_eigenvector,2,194,13,0.8537204465079793
graph_only_v2_eigenvector,2,194,14,0.8550117721613231
graph_only_v2_eigenvector,2,194,15,0.8544118774774652
graph_only_v2_eigenvector,2,194,16,0.854065309591304
graph_only_v2_eigenvector,2,194,17,0.8547482429489042
graph_only_v2_eigenvector,2,194,18,0.7782904055465056
graph_only_v2_eigenvector,2,194,19,0.7135933972326227
graph_only_v2_eigenvector,2,194,20,0.7172216377128633
graph_only_v2_eigenvector,2,194,21,0.7213662137296357
graph_only_v2_eigenvector,2,194,22,0.7170813293300367
graph_only_v2_eigenvector,2,194,23,0.7197308156060838
graph_only_v2_eigenvector,2,194,24,0.7184344092191883
graph_only_v2_eigenvector,3,229,0,0.7379101853257168
graph_only_v2_eigenvector,3,229,1,0.7885771328173726
graph_only_v2_eigenvector,3,229,2,0.745510065085671
graph_only_v2_eigenvector,3,229,3,0.7438441853799747
graph_only_v2_eigenvector,3,229,4,0.743342529783527
graph_only_v2_eigenvector,3,229,5,0.7504547034658394
graph_only_v2_eigenvector,3,229,6,0.7544897892301948
graph_only_v2_eigenvector,3,229,7,0.7505644063686022
graph_only_v2_eigenvector,3,229,8,0.7451366751969699
graph_only_v2_eigenvector,3,229,9,0.745791070238785
graph_only_v2_eigenvector,3,229,10,0.7168101624541848
graph_only_v2_eigenvector,3,229,11,0.43655283379599885
graph_only_v2_eigenvector,3,229,12,0.7114370282589157
graph_only_v2_eigenvector,3,229,13,0.350896313097416
graph_only_v2_eigenvector,3,229,14,0.6994745711452368
graph_only_v2_eigenvector,3,229,15,0.6776887797468298
graph_only_v2_eigenvector,3,229,16,0.6803424200600363
graph_only_v2_eigenvector,3,229,17,0.6673887497652359
graph_only_v2_eigenvector,3,229,18,0.6016813103735245
graph_only_v2_eigenvector,3,229,19,0.5370163818246185
graph_only_v2_eigenvector,3,229,20,0.511136276366626
graph_only_v2_eigenvector,3,229,21,0.5075455589600261
