oos_period,row_model,col_model,adjacency_matrice
51,11,11,0.0
52,1,1,0.0
52,1,2,1.9715745433363066
52,1,3,4.76568636400903
52,1,4,0.0
52,1,5,8309.969892500776
52,1,6,1757.9405576423262
52,1,7,4324.073405242097
52,1,8,1749.4076118242922
52,1,9,3.4858901193518705
52,1,10,0.0
52,1,11,0.0
52,2,1,0.0
52,2,2,0.0
52,2,3,0.0
52,2,4,0.0
52,2,5,0.46917904348254014
52,2,6,0.0
52,2,7,0.0
52,2,8,0.0
52,2,9,1.4785265488355768
52,2,10,0.0
52,2,11,0.0
52,3,1,0.0
52,3,2,0.19863756872761926
52,3,3,0.0
52,3,4,0.0
52,3,5,0.0
52,3,6,0.0
52,3,7,0.0
52,3,8,0.0
52,3,9,0.0
52,3,10,0.0
52,3,11,0.0
52,4,1,1.0568080114209117
52,4,2,3.4688186729897743
52,4,3,12287.015657621543
52,4,4,0.0
52,4,5,2.993196662622339
52,4,6,315.41207359483695
52,4,7,9037.198250093654
52,4,8,0.0
52,4,9,4.7843962129191375
52,4,10,0.0
52,4,11,0.0
52,5,1,0.0
52,5,2,0.0
52,5,3,3.8556350768267373
52,5,4,0.0
52,5,5,0.0
52,5,6,0.0
52,5,7,0.21490651450456208
52,5,8,0.0
52,5,9,3306.7688490009527
52,5,10,0.0
52,5,11,0.0
52,6,1,0.0
52,6,2,4609.5750959798925
52,6,3,14455.445544554459
52,6,4,0.0
52,6,5,3.640690458269359
52,6,6,0.0
52,6,7,1.9357394274766613
52,6,8,0.0
52,6,9,4.0718530865132525
52,6,10,0.0
52,6,11,0.0
52,7,1,0.0
52,7,2,2.034057211092887
52,7,3,5940.594059405921
52,7,4,0.0
52,7,5,0.0
52,7,6,0.0
52,7,7,0.0
52,7,8,0.0
52,7,9,0.0
52,7,10,0.0
52,7,11,0.0
52,8,1,0.0
52,8,2,9.324402172743877
52,8,3,22178.21782178215
52,8,4,8811.881188118808
52,8,5,7.419418533976518
52,8,6,7722.7722772277175
52,8,7,16237.62376237625
52,8,8,0.0
52,8,9,8.53703142509529
52,8,10,6287.767717905926
52,8,11,4752.47524752475
52,9,1,0.0
52,9,2,0.0
52,9,3,1.381730877220159
52,9,4,0.0
52,9,5,0.0
52,9,6,0.0
52,9,7,1.5012361368864704
52,9,8,0.0
52,9,9,0.0
52,9,10,0.0
52,9,11,0.0
52,10,1,0.7297215569579107
52,10,2,1.0180475199408332
52,10,3,3.8529774205987537
52,10,4,2294.087159563785
52,10,5,0.49517065638665425
52,10,6,0.5909918718837859
52,10,7,9949.856044470334
52,10,8,0.0
52,10,9,6.024888460878023
52,10,10,0.0
52,10,11,0.0
52,11,1,3.173910082244058
52,11,2,5.344387841102235
52,11,3,1.6121525936642902
52,11,4,1133.576587026263
52,11,5,0.5936239849799627
52,11,6,1032.2304530270592
52,11,7,11485.148514851506
52,11,8,0.0
52,11,9,13159.960968475038
52,11,10,1535.2924703811755
52,11,11,0.0
53,1,1,0.0
53,1,2,3.421531808401689
53,1,3,2.0091364444186484
53,1,4,0.0
53,1,5,42.08423564837569
53,1,6,2133.0336549183203
53,1,7,8047.514281569691
53,1,8,481.24492038574704
53,1,9,87.64846559881174
53,1,10,0.08146670930319752
53,1,11,9.393453040756256
53,2,1,0.0
53,2,2,0.0
53,2,3,0.0
53,2,4,0.0
53,2,5,0.0
53,2,6,0.0
53,2,7,1.092103936628175
53,2,8,0.0
53,2,9,0.0
53,2,10,0.0
53,2,11,0.0
53,3,1,0.0
53,3,2,10099.009900990048
53,3,3,0.0
53,3,4,0.4057987749524042
