oos_period,row_model,col_model,mu_matrice
71,11,5,-0.41111515399080817
71,11,6,1.0729501586928825
71,11,7,-0.8030136415930252
71,11,8,-0.1657223082703801
71,11,9,-0.7184464782210774
71,11,10,-1.2465185939750871
71,11,11,0.0
72,1,1,0.0
72,1,2,0.5148381159783355
72,1,3,0.3801295072173278
72,1,4,0.8754423487989639
72,1,5,0.28384078635380605
72,1,6,0.291888135538157
72,1,7,-0.25123372011675804
72,1,8,0.5949673512578197
72,1,9,0.7217223427837208
72,1,10,-0.04090549115949691
72,1,11,0.2258741737169719
72,2,1,-0.5148381159783355
72,2,2,0.0
72,2,3,-0.13470860876100796
72,2,4,0.14971940102911943
72,2,5,0.6860252654705224
72,2,6,0.6084622071754511
72,2,7,-0.3160309921719711
72,2,8,-0.08886832951106963
72,2,9,0.20465567375023805
72,2,10,-0.34662189248612824
72,2,11,-0.2889639422613643
72,3,1,-0.3801295072173278
72,3,2,0.13470860876100796
72,3,3,0.0
72,3,4,0.28442800979012733
72,3,5,0.3165554080403484
72,3,6,0.35210018863564924
72,3,7,-0.273130041167858
72,3,8,0.0458402792499385
72,3,9,0.34159283556639325
72,3,10,0.243456454163117
72,3,11,-0.15425533350035606
72,4,1,-0.8754423487989639
72,4,2,-0.14971940102911943
72,4,3,-0.28442800979012733
72,4,4,0.0
72,4,5,0.5363058644414027
72,4,6,0.6129536229165311
72,4,7,-0.49774586654207975
72,4,8,-0.23858773054018892
72,4,9,0.05716482577626597
72,4,10,-0.4332509371386698
72,4,11,-0.392447895409727
72,5,1,-0.28384078635380605
72,5,2,-0.6860252654705224
72,5,3,-0.3165554080403484
72,5,4,-0.5363058644414027
72,5,5,0.0
72,5,6,0.7649762934880964
72,5,7,-0.4581961351983819
72,5,8,-0.7748935949815916
72,5,9,-0.4791410386651367
72,5,10,-0.30879841275212017
72,5,11,0.09167763295245819
72,6,1,-0.291888135538157
72,6,2,-0.6084622071754511
72,6,3,-0.35210018863564924
72,6,4,-0.6129536229165311
72,6,5,-0.7649762934880964
72,6,6,0.0
72,6,7,-0.6584896720414234
72,6,8,-0.8530373248665377
72,6,9,-0.5572847685500829
72,6,10,-0.4722477327405065
72,6,11,-1.0531329376168326
72,7,1,0.25123372011675804
72,7,2,0.3160309921719711
72,7,3,0.273130041167858
72,7,4,0.49774586654207975
72,7,5,0.4581961351983819
72,7,6,0.6584896720414234
72,7,7,0.0
72,7,8,0.27018195089517866
72,7,9,0.5659345072116324
72,7,10,0.46779812580835656
72,7,11,0.5168086978262109
72,8,1,-0.5949673512578197
72,8,2,0.08886832951106963
72,8,3,-0.0458402792499385
72,8,4,0.23858773054018892
72,8,5,0.7748935949815916
72,8,6,0.8530373248665377
72,8,7,-0.27018195089517866
72,8,8,0.0
72,8,9,0.2957525563164548
72,8,10,0.19761617491317876
72,8,11,-0.011224556511957017
72,9,1,-0.7217223427837208
72,9,2,-0.20465567375023805
72,9,3,-0.34159283556639325
72,9,4,-0.05716482577626597
72,9,5,0.4791410386651367
72,9,6,0.5572847685500829
72,9,7,-0.5659345072116324
72,9,8,-0.2957525563164548
72,9,9,0.0
72,9,10,-0.09813638140327555
72,9,11,-0.2478141229950501
72,10,1,0.04090549115949691
72,10,2,0.34662189248612824
72,10,3,-0.243456454163117
72,10,4,0.4332509371386698
72,10,5,0.30879841275212017
72,10,6,0.4722477327405065
72,10,7,-0.46779812580835656
72,10,8,-0.19761617491317876
72,10,9,0.09813638140327555
72,10,10,0.0
72,10,11,-0.39771178766347337
72,11,1,-0.2258741737169719
72,11,2,0.2889639422613643
72,11,3,0.15425533350035606
72,11,4,0.392447895409727
72,11,5,-0.09167763295245819
72,11,6,1.0531329376168326
72,11,7,-0.5168086978262109
72,11,8,0.011224556511957017
72,11,9,0.2478141229950501
72,11,10,0.39771178766347337
72,11,11,0.0
73,1,1,0.0
73,1,2,0.49967340910750063
73,1,3,0.8129588069219
73,1,4,1.0312215905747475
73,1,5,0.9605934537122837
73,1,6,0.2961537574309717
73,1,7,-0.3911769869909762
73,1,8,0.6234295940440336
73,1,9,-0.10407004457621072
73,1,10,0.027969012497537478
73,1,11,0.06310261347870709
73,2,1,-0.49967340910750063
73,2,2,0.0
73,2,3,0.313285397814399
73,2,4,0.6705093752281859
73,2,5,0.3765123378336647
73,2,6,0.26816252466704954
73,2,7,-0.5573198382402815
73,2,8,0.3906024185898187
73,2,9,-0.14774077509373298
73,2,10,-0.5254162877233195
73,2,11,-0.43657079562879353
73,3,1,-0.8129588069219
73,3,2,-0.313285397814399
73,3,3,0.0
73,3,4,0.3572239774137867
73,3,5,0.06322694001926575
73,3,6,-0.12640007244233598
73,3,7,-0.6612484904844466
73,3,8,0.07731702077541971
73,3,9,-0.9170288514981108
73,3,10,-0.22292912123901143
73,3,11,-0.7498561934431924
73,4,1,-1.0312215905747475
73,4,2,-0.6705093752281859
73,4,3,-0.3572239774137867
73,4,4,0.0
73,4,5,-0.29399703739452104
73,4,6,-0.36809618974196023
73,4,7,-1.0380942257378176
73,4,8,-0.279906956638367
73,4,9,-1.2742528289118975
73,4,10,-0.6618814828077776
73,4,11,-1.1070801708569795
73,5,1,-0.9605934537122837
73,5,2,-0.3765123378336647
73,5,3,-0.06322694001926575
73,5,4,0.29399703739452104
73,5,5,0.0
73,5,6,-1.0365318267231036
73,5,7,-0.5843280668251338
73,5,8,-0.3530805944171882
73,5,9,-0.9802557915173766
73,5,10,-0.3366210797926818
73,5,11,-0.8130831334624581
73,6,1,-0.2961537574309717
73,6,2,-0.26816252466704954
73,6,3,0.12640007244233598
73,6,4,0.36809618974196023
73,6,5,1.0365318267231036
73,6,6,0.0
73,6,7,-0.4376500515758815
73,6,8,1.0506219074792578
73,6,9,0.05627603520572724
73,6,10,-0.4467578733375132
73,6,11,0.22344869326064554
73,7,1,0.3911769869909762
73,7,2,0.5573198382402815
73,7,3,0.6612484904844466
73,7,4,1.0380942257378176
73,7,5,0.5843280668251338
73,7,6,0.4376500515758815
73,7,7,0.0
73,7,8,1.0288256575705257
73,7,9,0.03447978529699549
73,7,10,0.7285795155560941
73,7,11,0.4671366935329135
73,8,1,-0.6234295940440336
73,8,2,-0.3906024185898187
73,8,3,-0.07731702077541971
73,8,4,0.279906956638367
73,8,5,0.3530805944171882
73,8,6,-1.0506219074792578
73,8,7,-1.0288256575705257
73,8,8,0.0
73,8,9,-0.9943458722735307
73,8,10,-0.3002461420144316
73,8,11,-0.233690067103847
73,9,1,0.10407004457621072
73,9,2,0.14774077509373298
73,9,3,0.9170288514981108
73,9,4,1.2742528289118975
73,9,5,0.9802557915173766
73,9,6,-0.05627603520572724
73,9,7,-0.03447978529699549
73,9,8,0.9943458722735307
73,9,9,0.0
73,9,10,0.694099730259099
73,9,11,0.09398263966986492
73,10,1,-0.027969012497537478
73,10,2,0.5254162877233195
73,10,3,0.22292912123901143
73,10,4,0.6618814828077776
73,10,5,0.3366210797926818
73,10,6,0.4467578733375132
73,10,7,-0.7285795155560941
73,10,8,0.3002461420144316
73,10,9,-0.694099730259099
73,10,10,0.0
73,10,11,-0.5269270722041804
73,11,1,-0.06310261347870709
73,11,2,0.43657079562879353
73,11,3,0.7498561934431924
73,11,4,1.1070801708569795
73,11,5,0.8130831334624581
73,11,6,-0.22344869326064554
73,11,7,-0.4671366935329135
73,11,8,0.233690067103847
73,11,9,-0.09398263966986492
73,11,10,0.5269270722041804
73,11,11,0.0
74,1,1,0.0
74,1,2,0.5006579566941878
74,1,3,0.5075665019831425
74,1,4,1.1367553403073996
74,1,5,1.1920477356658001
74,1,6,0.31587299007004743
74,1,7,-0.22348808139539258
74,1,8,0.650037103616401
74,1,9,0.39226493380832117
74,1,10,0.2670732555937891
74,1,11,-0.3171383592561025
74,2,1,-0.5006579566941878
74,2,2,0.0
74,2,3,0.006908545288954552
74,2,4,0.7662505885947679
74,2,5,0.5591691749199542
74,2,6,0.11314668910736786
74,2,7,-0.2375948257107165
74,2,8,0.20194339688926657
74,2,9,-0.21539436267858017
74,2,10,-0.2641584454385398
74,2,11,-0.8177963159502902
74,3,1,-0.5075665019831425
