oos_period,model,centrality_score
76,8,0.004016506670004102
76,9,0.08315647534467674
76,10,0.106223465901722
76,11,3.825076519676692e-11
77,1,0.00015661122896374916
77,2,0.000516064224557397
77,3,3.122866801419928e-05
77,4,0.013003752303264945
77,5,0.1590666954373546
77,6,0.8179126349171844
77,7,0.0002899913413511652
77,8,0.008950430428403367
77,9,7.132034898713817e-05
77,10,1.270337776298775e-06
77,11,7.631427872274572e-10
78,1,0.06292544360539061
78,2,7.458242491916652e-05
78,3,0.1467519331677968
78,4,2.915605669640199e-05
78,5,0.018753219735579578
78,6,0.16065237483002415
78,7,0.22238997659128984
78,8,0.31171345796127753
78,9,0.057762645198588244
78,10,0.008186017764860758
78,11,0.010761192662576828
