oos_period,model,centrality_score
246,8,0.017331289157016903
247,1,0.017817806588524915
247,2,0.03285919701198458
247,3,0.0038497035102091712
247,4,0.1903944916741415
247,5,0.21321180852671492
247,6,0.22309107107080117
247,7,0.1391624774161826
247,8,0.1796134442004411
248,1,2.7812753511363023e-07
248,2,0.11737756197156816
248,3,6.447229253534719e-07
248,4,0.6750987488291863
248,5,0.030830510515554684
248,6,0.06265756997538009
248,7,0.11403432486348646
248,8,3.609933638093312e-07
249,1,3.015336541507688e-06
249,2,0.00010477795795739843
249,3,6.469666142314346e-05
249,4,6.213454009603548e-05
249,5,0.001255466680358122
249,6,0.03756015755604777
249,7,0.9609293297091328
249,8,2.04215574433011e-05
250,1,1.2353121904192074e-07
250,2,0.020817391881159726
250,3,0.12163046150761109
250,4,0.03732397962191161
250,5,0.30953996289839153
250,6,1.3447579182273607e-07
250,7,0.17636519271359483
250,8,0.33432275336932027
251,1,0.0556345069705597
251,2,0.10793647010610743
251,3,0.054931590436350895
251,4,0.04762605976169645
251,5,0.025121927386326497
251,6,0.03868938168169793
251,7,0.5478814701466782
251,8,0.12217859350958288
252,1,5.686125133328788e-06
252,2,0.10895009587126889
252,3,4.2233790592415475e-05
252,4,0.009861843120230007
252,5,0.003038379973414408
252,6,0.0003811358025454966
252,7,0.8112566097104147
252,8,0.06646401560540079
253,1,5.145229328272685e-06
253,2,0.17021385577701456
253,3,0.00013347717377321317
253,4,0.02292862352451365
253,5,5.4765003017694386e-05
253,6,0.001151083694263639
253,7,0.7407066640128005
253,8,0.06480638558428836
254,1,4.514890237549078e-06
254,2,0.38210904416993574
254,3,0.00014628282917545266
254,4,0.059615307911398
254,5,5.847618807963088e-05
254,6,0.0019053209749419723
254,7,0.54750382233223
254,8,0.008657230703001471
255,1,3.554541636747799e-07
255,2,0.0454596784775213
255,3,4.698056368660352e-07
255,4,8.515983014045209e-07
255,5,0.38377430887909453
255,6,2.2709398826495495e-06
255,7,0.15580605944475356
