oos_period,variant,row_model,col_model,sigma
30,v2,1,2,0.01
30,v2,1,3,0.34826846195857775
30,v2,1,4,0.01
30,v2,2,1,0.01
30,v2,2,2,0.0
30,v2,2,3,0.4401355177677697
30,v2,2,4,0.01
30,v2,3,1,0.34826846195857775
30,v2,3,2,0.4401355177677697
30,v2,3,3,0.0
30,v2,3,4,0.01
30,v2,4,1,0.01
30,v2,4,2,0.01
30,v2,4,3,0.01
30,v2,4,4,0.0
31,v2,1,1,0.0
31,v2,1,2,0.01
31,v2,1,3,0.036979130362366344
31,v2,1,4,0.01
31,v2,2,1,0.01
31,v2,2,2,0.0
31,v2,2,3,0.01
31,v2,2,4,0.01
31,v2,3,1,0.036979130362366344
31,v2,3,2,0.01
31,v2,3,3,0.0
31,v2,3,4,0.01
31,v2,4,1,0.01
31,v2,4,2,0.01
31,v2,4,3,0.01
31,v2,4,4,0.0
32,v2,1,1,0.0
32,v2,1,2,0.040049690657809715
32,v2,1,3,0.12052405464781202
32,v2,1,4,0.01
32,v2,2,1,0.040049690657809715
32,v2,2,2,0.0
32,v2,2,3,0.01
32,v2,2,4,0.01
32,v2,3,1,0.12052405464781202
32,v2,3,2,0.01
32,v2,3,3,0.0
32,v2,3,4,0.01
32,v2,4,1,0.01
32,v2,4,2,0.01
32,v2,4,3,0.01
32,v2,4,4,0.0
33,v2,1,1,0.0
33,v2,1,2,0.06829360599471089
33,v2,1,3,0.01
33,v2,1,4,0.01
33,v2,2,1,0.06829360599471089
33,v2,2,2,0.0
33,v2,2,3,0.01
33,v2,2,4,0.01
33,v2,3,1,0.01
33,v2,3,2,0.01
33,v2,3,3,0.0
33,v2,3,4,0.01
33,v2,4,1,0.01
33,v2,4,2,0.01
33,v2,4,3,0.01
33,v2,4,4,0.0
34,v2,1,1,0.0
34,v2,1,2,0.22635097325117512
34,v2,1,3,0.01
34,v2,1,4,0.01
34,v2,2,1,0.22635097325117512
34,v2,2,2,0.0
34,v2,2,3,0.01
34,v2,2,4,0.01
34,v2,3,1,0.01
34,v2,3,2,0.01
34,v2,3,3,0.0
34,v2,3,4,0.01
34,v2,4,1,0.01
34,v2,4,2,0.01
34,v2,4,3,0.01
34,v2,4,4,0.0
35,v2,1,1,0.0
35,v2,1,2,0.2308761936196004
35,v2,1,3,0.01
35,v2,1,4,0.01
35,v2,2,1,0.2308761936196004
35,v2,2,2,0.0
35,v2,2,3,0.09736151088370543
35,v2,2,4,0.01
35,v2,3,1,0.01
35,v2,3,2,0.09736151088370543
35,v2,3,3,0.0
35,v2,3,4,0.01
35,v2,4,1,0.01
35,v2,4,2,0.01
35,v2,4,3,0.01
35,v2,4,4,0.0
36,v2,1,1,0.0
36,v2,1,2,0.18457464565681989
36,v2,1,3,0.01
36,v2,1,4,0.2886552930911998
36,v2,2,1,0.18457464565681989
36,v2,2,2,0.0
36,v2,2,3,0.09460307989571821
36,v2,2,4,0.11061374900274451
36,v2,3,1,0.01
36,v2,3,2,0.09460307989571821
36,v2,3,3,0.0
36,v2,3,4,0.2557506243884591
36,v2,4,1,0.2886552930911998
36,v2,4,2,0.11061374900274451
36,v2,4,3,0.2557506243884591
36,v2,4,4,0.0
37,v2,1,1,0.0
37,v2,1,2,0.13606419704342998
37,v2,1,3,0.01
37,v2,1,4,0.2782029121698616
37,v2,2,1,0.13606419704342998
37,v2,2,2,0.0
37,v2,2,3,0.12294987324366452
37,v2,2,4,0.09044931517748014
37,v2,3,1,0.01
37,v2,3,2,0.12294987324366452
37,v2,3,3,0.0
37,v2,3,4,0.31594558911235515
37,v2,4,1,0.2782029121698616
37,v2,4,2,0.09044931517748014
37,v2,4,3,0.31594558911235515
37,v2,4,4,0.0
38,v2,1,1,0.0
38,v2,1,2,0.38977886196857814
38,v2,1,3,0.11429439084160999
38,v2,1,4,0.335219062286424
38,v2,2,1,0.38977886196857814
38,v2,2,2,0.0
38,v2,2,3,0.2722368095271376
38,v2,2,4,0.14461064486488462
38,v2,3,1,0.11429439084160999
38,v2,3,2,0.2722368095271376
38,v2,3,3,0.0
38,v2,3,4,0.37030729378831095
38,v2,4,1,0.335219062286424
38,v2,4,2,0.14461064486488462
38,v2,4,3,0.37030729378831095
38,v2,4,4,0.0
39,v2,1,1,0.0
39,v2,1,2,0.3646568795744206
39,v2,1,3,0.01
39,v2,1,4,0.47081605050414155
39,v2,2,1,0.3646568795744206
39,v2,2,2,0.0
39,v2,2,3,0.3166854916724499
39,v2,2,4,0.33459502787219625
39,v2,3,1,0.01
39,v2,3,2,0.3166854916724499
39,v2,3,3,0.0
39,v2,3,4,0.6155371763569074
39,v2,4,1,0.47081605050414155
39,v2,4,2,0.33459502787219625
39,v2,4,3,0.6155371763569074
39,v2,4,4,0.0
40,v2,1,1,0.0
40,v2,1,2,0.39390389406256415
40,v2,1,3,0.353274074513356
40,v2,1,4,0.968902228542109
40,v2,2,1,0.39390389406256415
40,v2,2,2,0.0
40,v2,2,3,0.2847113906412671
40,v2,2,4,0.29111098434298394
40,v2,3,1,0.353274074513356
40,v2,3,2,0.2847113906412671
40,v2,3,3,0.0
40,v2,3,4,0.5713523663614992
40,v2,4,1,0.968902228542109
40,v2,4,2,0.29111098434298394
40,v2,4,3,0.5713523663614992
40,v2,4,4,0.0
41,v2,1,1,0.0
41,v2,1,2,0.45249833215949914
41,v2,1,3,0.43220052886433985
41,v2,1,4,0.6170532800699663
41,v2,2,1,0.45249833215949914
41,v2,2,2,0.0
41,v2,2,3,0.21989796392456207
41,v2,2,4,0.7401005136857098
41,v2,3,1,0.43220052886433985
41,v2,3,2,0.21989796392456207
41,v2,3,3,0.0
41,v2,3,4,0.6355781573443667
41,v2,4,1,0.6170532800699663
41,v2,4,2,0.7401005136857098
41,v2,4,3,0.6355781573443667
41,v2,4,4,0.0
42,v2,1,1,0.0
42,v2,1,2,0.5665496958953773
42,v2,1,3,0.4628200553873457
42,v2,1,4,0.9690322091838109
42,v2,2,1,0.5665496958953773
42,v2,2,2,0.0
42,v2,2,3,0.2605462652425852
42,v2,2,4,0.6856382807479908
42,v2,3,1,0.4628200553873457
42,v2,3,2,0.2605462652425852
42,v2,3,3,0.0
42,v2,3,4,0.73152165570724
42,v2,4,1,0.9690322091838109
42,v2,4,2,0.6856382807479908
42,v2,4,3,0.73152165570724
42,v2,4,4,0.0
