oos_period,variant,row_model,col_model,sigma
39,v2,2,1,0.3934908811292226
39,v2,2,2,0.0
39,v2,2,3,0.26583068161605594
39,v2,2,4,0.20664984134709824
39,v2,3,1,0.17706987458962692
39,v2,3,2,0.26583068161605594
39,v2,3,3,0.0
39,v2,3,4,0.562888217892264
39,v2,4,1,0.9056597435065333
39,v2,4,2,0.20664984134709824
39,v2,4,3,0.562888217892264
39,v2,4,4,0.0
40,v2,1,1,0.0
40,v2,1,2,0.44347862870587923
40,v2,1,3,0.3239769807995804
40,v2,1,4,0.7955381122603513
40,v2,2,1,0.44347862870587923
40,v2,2,2,0.0
40,v2,2,3,0.22531189093008755
40,v2,2,4,0.7300080086772469
40,v2,3,1,0.3239769807995804
40,v2,3,2,0.22531189093008755
40,v2,3,3,0.0
40,v2,3,4,0.6347443103188566
40,v2,4,1,0.7955381122603513
40,v2,4,2,0.7300080086772469
40,v2,4,3,0.6347443103188566
40,v2,4,4,0.0
41,v2,1,1,0.0
41,v2,1,2,0.5438771173879339
41,v2,1,3,0.33761360373589583
41,v2,1,4,0.7441968834929591
41,v2,2,1,0.5438771173879339
41,v2,2,2,0.0
41,v2,2,3,0.5297562741910895
41,v2,2,4,0.7362633897821642
41,v2,3,1,0.33761360373589583
41,v2,3,2,0.5297562741910895
41,v2,3,3,0.0
41,v2,3,4,0.7972615576880844
41,v2,4,1,0.7441968834929591
41,v2,4,2,0.7362633897821642
41,v2,4,3,0.7972615576880844
41,v2,4,4,0.0
42,v2,1,1,0.0
42,v2,1,2,2.06474436651259
42,v2,1,3,1.6977888540689645
42,v2,1,4,2.000396642335996
42,v2,2,1,2.06474436651259
42,v2,2,2,0.0
42,v2,2,3,0.4608365533402088
42,v2,2,4,0.7273606740105512
42,v2,3,1,1.6977888540689645
42,v2,3,2,0.4608365533402088
42,v2,3,3,0.0
42,v2,3,4,0.6963818820705094
42,v2,4,1,2.000396642335996
42,v2,4,2,0.7273606740105512
42,v2,4,3,0.6963818820705094
42,v2,4,4,0.0
43,v2,1,1,0.0
43,v2,1,2,2.0556650925517705
43,v2,1,3,0.8979564452321929
43,v2,1,4,4.139269757174887
43,v2,2,1,2.0556650925517705
43,v2,2,2,0.0
43,v2,2,3,1.0350656742204762
43,v2,2,4,0.9659896598077073
43,v2,3,1,0.8979564452321929
43,v2,3,2,1.0350656742204762
43,v2,3,3,0.0
43,v2,3,4,1.1320422599291364
43,v2,4,1,4.139269757174887
43,v2,4,2,0.9659896598077073
43,v2,4,3,1.1320422599291364
43,v2,4,4,0.0
44,v2,1,1,0.0
44,v2,1,2,1.096339174563083
