oos_period,model,centrality_score
247,8,3.995681239946104e-08
248,1,3.264783124081775e-07
248,2,0.999942619409308
248,3,3.9348548995945e-07
248,4,3.4416414952864906e-05
248,5,3.2103491876471685e-06
248,6,1.2534782186091632e-05
248,7,5.7715529384205486e-06
248,8,7.275266247145998e-07
249,1,3.156224177865764e-07
249,2,0.9999525118841233
249,3,3.36210325928081e-07
249,4,2.7084981310096997e-05
249,5,5.1183002860127506e-06
249,6,1.1141656208919789e-05
249,7,2.7829050833172786e-06
249,8,7.084392447251599e-07
250,1,3.1850462381350933e-07
250,2,0.9999584720902214
250,3,3.8503949013455205e-07
250,4,2.102932734688487e-05
250,5,4.342855377022343e-06
250,6,1.2525759398485555e-05
250,7,2.2731326471043844e-06
250,8,6.532898952461392e-07
251,1,2.6106529242679165e-07
251,2,0.9999475009170791
251,3,2.4537865389929205e-07
251,4,1.5967884166086095e-05
251,5,1.4778672901041455e-06
251,6,1.4618620548857555e-05
251,7,8.911243374325672e-06
251,8,1.1017022595230184e-05
252,1,1.5050144816707385e-07
252,2,0.9999087017089541
252,3,1.2772838560004188e-07
252,4,3.6489578237683595e-05
252,5,2.043370220855278e-06
252,6,3.123127585187034e-05
252,7,2.1078676917770498e-05
252,8,1.7715898404995435e-07
253,1,7.284745981539362e-08
253,2,0.9999201170018969
253,3,7.337322361283617e-08
253,4,7.910035933636825e-05
253,5,9.527335132045158e-08
253,6,2.8260441170292105e-07
253,7,1.7063818497804412e-07
253,8,8.790113533519305e-08
254,1,1.130751971574313e-11
254,2,0.2497828379966397
254,3,1.1306677671780563e-11
254,4,0.5384917666325018
254,5,1.1307629625729674e-11
254,6,0.2117253953133207
254,7,1.1308945227969758e-11
254,8,1.1306889845791459e-11
255,1,7.236457519546992e-08
255,2,0.0015750402113153825
255,3,8.039090503845096e-08
255,4,2.5303534035762523e-07
255,5,9.174831906577465e-08
255,6,0.9984241857672936
255,7,1.6333470748030746e-07
255,8,1.1314654389986786e-07
256,1,9.94825540931915e-08
256,2,0.0007543023965677909
256,3,1.1731389113104751e-07
256,4,1.1966910620584439e-06
256,5,1.844444851110088e-07
256,6,0.9992436884502106
256,7,2.9223310525538234e-07
256,8,1.1898712388996103e-07
257,1,6.907363426522532e-08
257,2,0.00020852242443285504
257,3,7.657469499152659e-08
257,4,1.8214747452654019e-07
257,5,8.701821150911513e-08
257,6,0.9997907449118639
257,7,9.84793047990273e-08
257,8,2.1936938316178694e-07
258,1,1.0112688043951386e-11
258,2,0.6225202399677351
258,3,1.0119134039067153e-11
258,4,0.36213205869586945
258,5,1.0116162787073062e-11
258,6,0.015347701284808467
258,7,1.0127497951602273e-11
258,8,1.0111540882095154e-11
259,1,1.2757135771596293e-07
259,2,0.9983255077899327
259,3,1.760786067066781e-07
259,4,6.182203568666208e-07
259,5,1.9251340312750268e-07
259,6,0.0016729258584697634
259,7,3.262549882502745e-07
259,8,1.2571188473318448e-07
260,1,1.5972106225795646e-07
260,2,0.00013394884702801096
260,3,2.3254331980622357e-07
260,4,9.701481657073665e-07
260,5,2.7445033974702185e-07
260,6,0.9998638825952798
260,7,3.74507001449637e-07
260,8,1.5718680294587702e-07
261,1,6.749579697841639e-08
261,2,0.00024079152777628043
261,3,7.180722274337286e-08
261,4,0.0010890408802813562
261,5,0.0003637003748358252
261,6,0.9980202187776126
261,7,5.629649780187569e-05
261,8,0.00022981263767227322
262,1,3.8974564486021715e-07
