oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
350,-5.766518329008097,-10.912497027052128,-13.809891613485275,-12.731840511650383,-12.806762822166926,-9.65314739389617,-9.48743906149593,-10.571610297100692,-28.424761990071328,-24.001464832990354,-32.74540564996156,86.70847763298065,20.220284336053528,-23.516059328179296,-9.458525654962838,40.396606701741725,-5.532955956096035
351,-5.192561849502426,-10.386035133161373,-13.282571572700148,-12.187212267164892,-12.260591573780133,-9.0940801966386,-8.924706367861452,-10.314164394181415,-28.161702620802313,-23.917881007796222,-32.65133752148294,87.15210064797611,20.675792216452678,-23.26002179176831,-9.202488118551853,40.97890415114591,-4.8990442042532525
352,-5.1721849925646515,-10.239256234524747,-13.135659985148045,-12.038396574068818,-12.111846654421472,-8.945883734341571,-8.776530931819057,-10.272506856740137,-28.119412583847406,-23.893438975205783,-32.624071296352604,87.18721193671685,20.7178298751496,-23.218494052156696,-9.160960378940239,41.1986484525682,-4.716102509370442
353,-5.77692017674692,-11.064637770127915,-13.96156186219097,-12.873861477189722,-12.947046007634562,-9.792107659444955,-9.621712001326385,-10.938112468798401,-28.79211300667795,-24.425077443411883,-33.14456579183712,86.27996902403335,19.81785005836189,-23.881360789051527,-9.82382711583507,40.49248979352815,-5.52415298904038
354,-5.8627803283658055,-11.578869716652012,-14.476645475966246,-13.38012631880431,-13.454731893063592,-10.330812590209906,-10.15992535112791,-12.610512572763795,-30.461782669604826,-25.34070940437192,-34.07002659552152,84.7807446651752,18.353322246702714,-25.555036735773097,-11.497503062556637,40.846259744209966,-5.801789916198348
355,-6.109267000963403,-12.051706275624078,-14.949537712830544,-13.852893697017663,-13.92755331401704,-10.804711630466656,-10.634272792800237,-13.055198497650016,-30.906909582372318,-25.749500719316753,-34.48099144589085,84.31422132871842,17.881308643693057,-25.99958917128475,-11.94205549806829,40.370331203551046,-6.272971498930047
356,-6.170973294647265,-12.036189465770736,-14.933795860619902,-13.835057842311379,-13.909531386167782,-10.785199496229799,-10.614100269658454,-13.002688316233144,-30.852599794186116,-25.720941655487014,-34.450844365522954,84.3552611064832,17.924576869536388,-25.9476607137121,-11.890127040495639,40.67999030936515,-6.247699392526015
357,-6.556841146689712,-12.351013094333394,-15.248240961069692,-14.150212001256783,-14.224210169184381,-11.097209857602262,-10.924878163025983,-12.87889927692247,-30.728108209668036,-25.744335557359207,-34.48757276294342,84.27962386575408,17.78582691978229,-25.824060399880022,-11.76652672666356,40.618740600953885,-6.547185600436194
358,-7.229389752984531,-13.458077028779925,-16.356540388433086,-15.258311563040154,-15.335816436459254,-12.224441127373398,-12.055945119600253,-14.553370274860097,-32.40387246221087,-26.77075194977576,-35.550512136551674,82.64397946287676,16.157539264552206,-27.498243566419205,-13.440709893202744,38.89167109248424,-7.547027449648577
359,-7.491074410254784,-13.624079162561966,-16.522564120440936,-15.42537235157131,-15.502614826534305,-12.389728685437355,-12.22244944594379,-14.680022941737676,-32.53098223677496,-26.792507179709098,-35.573316055084454,82.67026148376853,16.134116197630625,-27.624395656770986,-13.566861983554524,39.419960762006006,-7.774376993648167
360,-7.734657767932414,-13.840204687161892,-16.73031151130013,-15.64321236972619,-15.721056000194123,-12.605377263640005,-12.43777167034989,-14.528095175833473,-32.06473217901952,-26.633468409757633,-35.47962171516719,82.84799430443397,16.302842835927606,-27.14749296126445,-13.74938332458838,39.836720462495656,-8.039934794567506
361,-9.864746806620182,-16.004126093943167,-18.894232711695135,-17.807143455511184,-17.885025461444453,-14.76937329875881,-14.601740247111653,-16.66948802959103,-34.20612816179814,-28.29078773418921,-37.22326067955277,80.6944699780538,14.15092373512785,-29.290023642342543,-15.891914005666472,37.86681613249731,-10.202391611412258
