oos_period,variant,row_model,col_model,mu
229,legacy,8,4,1.2364677841588116
229,legacy,8,5,1.1565722832789123
229,legacy,8,6,-6.297020079573361
229,legacy,8,7,0.9199228156965026
229,legacy,8,8,0.0
230,legacy,1,1,0.0
230,legacy,1,2,-4.8853791821603965
230,legacy,1,3,5.583909556722547
230,legacy,1,4,2.657140779156279
230,legacy,1,5,2.413910140803363
230,legacy,1,6,-1.7463834550942854
230,legacy,1,7,9.698877743112712
230,legacy,1,8,2.8132842226529844
230,legacy,2,1,4.8853791821603965
230,legacy,2,2,0.0
230,legacy,2,3,15.986391090008512
230,legacy,2,4,8.163559263001154
230,legacy,2,5,7.281055351800962
230,legacy,2,6,2.003211175458441
230,legacy,2,7,17.995714350952202
230,legacy,2,8,8.522389346006078
230,legacy,3,1,-5.583909556722547
230,legacy,3,2,-15.986391090008512
230,legacy,3,3,0.0
230,legacy,3,4,-5.376873420642926
230,legacy,3,5,-5.492411747044176
230,legacy,3,6,-8.495454065075764
230,legacy,3,7,2.1919639842754557
230,legacy,3,8,-1.9150794326101672
230,legacy,4,1,-2.657140779156279
230,legacy,4,2,-8.163559263001154
230,legacy,4,3,5.376873420642926
230,legacy,4,4,0.0
230,legacy,4,5,-0.1563397239352348
230,legacy,4,6,-5.667226777835598
230,legacy,4,7,-30.834588180470586
230,legacy,4,8,-8.864074696579916
230,legacy,5,1,-2.413910140803363
230,legacy,5,2,-7.281055351800962
230,legacy,5,3,5.492411747044176
230,legacy,5,4,0.1563397239352348
230,legacy,5,5,0.0
230,legacy,5,6,-5.266724259807468
230,legacy,5,7,-47.469897745495885
230,legacy,5,8,-12.804194386188813
230,legacy,6,1,1.7463834550942854
230,legacy,6,2,-2.003211175458441
230,legacy,6,3,8.495454065075764
230,legacy,6,4,5.667226777835598
230,legacy,6,5,5.266724259807468
230,legacy,6,6,0.0
230,legacy,6,7,5.84820903826837
230,legacy,6,8,5.079727626304681
230,legacy,7,1,-9.698877743112712
230,legacy,7,2,-17.995714350952202
230,legacy,7,3,-2.1919639842754557
230,legacy,7,4,30.834588180470586
230,legacy,7,5,47.469897745495885
230,legacy,7,6,-5.84820903826837
230,legacy,7,7,0.0
230,legacy,7,8,-0.49232119421259335
230,legacy,8,1,-2.8132842226529844
