oos_period,row_model,col_model,mu_matrice
280,6,5,-9.500564274154778
280,6,6,0.0
280,6,7,-4.86622756137755
280,6,8,-8.169398952390443
280,7,1,-13.883023663879332
280,7,2,-2.1990792083553288
280,7,3,-1.2562533126158062
280,7,4,-5.785122706487281
280,7,5,-3.5640904422841153
280,7,6,4.86622756137755
280,7,7,0.0
280,7,8,-0.6307487150831724
280,8,1,-8.256812323845972
280,8,2,0.38674868434168713
280,8,3,2.1137085026576696
280,8,4,-2.778094813645042
280,8,5,-1.5616754639189516
280,8,6,8.169398952390443
280,8,7,0.6307487150831724
280,8,8,0.0
281,1,1,0.0
281,1,2,10.511192551645514
281,1,3,11.555010857834349
281,1,4,3.820898721073903
281,1,5,7.257685651795156
281,1,6,17.81260711219964
281,1,7,11.838481886909006
281,1,8,-0.4013840356848368
281,2,1,-10.511192551645514
281,2,2,0.0
281,2,3,2.728618263131838
281,2,4,-3.10721116722001
281,2,5,-1.7448430938311075
281,2,6,6.037699882397466
281,2,7,1.7006084535612986
281,2,8,0.16956309529829144
281,3,1,-11.555010857834349
281,3,2,-2.728618263131838
281,3,3,0.0
281,3,4,-4.974024514579006
281,3,5,-4.358002083904094
281,3,6,4.695325624436103
281,3,7,-1.0058003331923546
281,3,8,1.5128530965895293
281,4,1,-3.820898721073903
281,4,2,3.10721116722001
281,4,3,4.974024514579006
281,4,4,0.0
281,4,5,1.421809330208294
281,4,6,9.657114873674562
281,4,7,3.5882045866091463
281,4,8,3.8081240659645856
281,5,1,-7.257685651795156
281,5,2,1.7448430938311075
281,5,3,4.358002083904094
281,5,4,-1.421809330208294
281,5,5,0.0
281,5,6,8.653908125968002
281,5,7,3.0176134032280353
281,5,8,-4.88361788824028
281,6,1,-17.81260711219964
281,6,2,-6.037699882397466
281,6,3,-4.695325624436103
281,6,4,-9.657114873674562
281,6,5,-8.653908125968002
281,6,6,0.0
281,6,7,-4.089726617172415
281,6,8,-3.455489946841358
281,7,1,-11.838481886909006
281,7,2,-1.7006084535612986
281,7,3,1.0058003331923546
281,7,4,-3.5882045866091463
281,7,5,-3.0176134032280353
281,7,6,4.089726617172415
281,7,7,0.0
281,7,8,-5.712217974847403
281,8,1,0.4013840356848368
281,8,2,-0.16956309529829144
281,8,3,-1.5128530965895293
281,8,4,-3.8081240659645856
281,8,5,4.88361788824028
281,8,6,3.455489946841358
281,8,7,5.712217974847403
281,8,8,0.0
282,1,1,0.0
282,1,2,8.517754341684524
282,1,3,9.899879895130825
282,1,4,4.048155696668724
282,1,5,6.790371038488975
282,1,6,15.669962231096182
282,1,7,10.727206886087606
282,1,8,6.22905325341657
282,2,1,-8.517754341684524
282,2,2,0.0
282,2,3,-2.3613450904589053
282,2,4,-9.722382203910424
282,2,5,-2.0399875177722406
282,2,6,8.307817598243695
282,2,7,0.768690490162561
282,2,8,-8.293951094880796
282,3,1,-9.899879895130825
282,3,2,2.3613450904589053
282,3,3,0.0
282,3,4,-8.801139089836417
282,3,5,-3.7989587346282967
282,3,6,4.497597448759349
282,3,7,-0.7799977359833166
282,3,8,-5.754156526191268
282,4,1,-4.048155696668724
282,4,2,9.722382203910424
282,4,3,8.801139089836417
282,4,4,0.0
282,4,5,1.9105630708301045
282,4,6,10.322020441937182
282,4,7,5.523372817618193
282,4,8,1.6825143506382871
282,5,1,-6.790371038488975
282,5,2,2.0399875177722406
282,5,3,3.7989587346282967
282,5,4,-1.9105630708301045
282,5,5,0.0
282,5,6,7.761366780267591
282,5,7,2.765389651290489
282,5,8,0.45000223497728153
282,6,1,-15.669962231096182
282,6,2,-8.307817598243695
282,6,3,-4.497597448759349
282,6,4,-10.322020441937182
282,6,5,-7.761366780267591
282,6,6,0.0
282,6,7,-3.8643097313689543
