oos_period,variant,row_model,col_model,adjacency
161,legacy,8,1,0.5090698165989822
161,legacy,8,2,2030.8181011578947
161,legacy,8,3,43830.43647518612
161,legacy,8,4,0.9063377612808248
161,legacy,8,5,3337.851557771209
161,legacy,8,6,0.0
161,legacy,8,7,20160.16276189555
161,legacy,8,8,0.0
162,legacy,1,1,0.0
162,legacy,1,2,0.0
162,legacy,1,3,0.4588779595675244
162,legacy,1,4,0.3980995810622333
162,legacy,1,5,0.0
162,legacy,1,6,0.0
162,legacy,1,7,0.0
162,legacy,1,8,0.0
162,legacy,2,1,0.7200407788947829
162,legacy,2,2,0.0
162,legacy,2,3,0.9651640071110474
162,legacy,2,4,0.5852283817611083
162,legacy,2,5,0.0
162,legacy,2,6,0.0
162,legacy,2,7,0.3634667071617676
162,legacy,2,8,13748.779998880156
162,legacy,3,1,0.0
162,legacy,3,2,0.0
162,legacy,3,3,0.0
162,legacy,3,4,0.15731305015717537
162,legacy,3,5,0.0
162,legacy,3,6,0.0
162,legacy,3,7,0.0
162,legacy,3,8,0.0
162,legacy,4,1,0.0
162,legacy,4,2,0.0
162,legacy,4,3,0.0
162,legacy,4,4,0.0
162,legacy,4,5,0.0
162,legacy,4,6,0.0
162,legacy,4,7,0.0
162,legacy,4,8,0.0
162,legacy,5,1,0.8831182377398987
162,legacy,5,2,4456.401448148208
162,legacy,5,3,1.048118172233043
162,legacy,5,4,0.6079044553997348
162,legacy,5,5,0.0
162,legacy,5,6,0.0
162,legacy,5,7,6923.532677711364
162,legacy,5,8,17677.87662303672
162,legacy,6,1,30371.052537203093
162,legacy,6,2,5988.049828573365
162,legacy,6,3,53697.39232495341
162,legacy,6,4,0.6880593113457383
162,legacy,6,5,2879.300092545561
162,legacy,6,6,0.0
162,legacy,6,7,7302.088629095991
162,legacy,6,8,25017.443436004818
162,legacy,7,1,0.5997939123157778
162,legacy,7,2,0.0
162,legacy,7,3,0.9083889011431515
162,legacy,7,4,0.5252968792895739
162,legacy,7,5,0.0
162,legacy,7,6,0.0
162,legacy,7,7,0.0
162,legacy,7,8,13524.598136815228
162,legacy,8,1,0.7868527469673765
162,legacy,8,2,0.0
162,legacy,8,3,9.637957350696254
162,legacy,8,4,0.6377106821251445
162,legacy,8,5,0.0
162,legacy,8,6,0.0
162,legacy,8,7,0.0
162,legacy,8,8,0.0
163,legacy,1,1,0.0
163,legacy,1,2,0.0
163,legacy,1,3,0.439414257157175
163,legacy,1,4,0.6619530336357132
163,legacy,1,5,0.0
163,legacy,1,6,0.0
163,legacy,1,7,0.0
163,legacy,1,8,0.0
163,legacy,2,1,0.9958185484219712
163,legacy,2,2,0.0
163,legacy,2,3,0.8542388240321276
163,legacy,2,4,1.0964096686194833
163,legacy,2,5,0.0
163,legacy,2,6,0.0
163,legacy,2,7,0.0
163,legacy,2,8,0.0
163,legacy,3,1,0.0
163,legacy,3,2,0.0
163,legacy,3,3,0.0
163,legacy,3,4,0.6198620475187857
163,legacy,3,5,0.0
163,legacy,3,6,0.0
163,legacy,3,7,0.0
163,legacy,3,8,0.0
163,legacy,4,1,0.0
163,legacy,4,2,0.0
163,legacy,4,3,0.0
163,legacy,4,4,0.0
163,legacy,4,5,0.0
163,legacy,4,6,0.0
163,legacy,4,7,0.0
163,legacy,4,8,0.0
163,legacy,5,1,1.3301284513574758
163,legacy,5,2,4505.355219917383
163,legacy,5,3,0.9431581587249669
163,legacy,5,4,1.1646787010499506
