oos_period,variant,row_model,col_model,sigma
238,v2,3,6,26.228171629423553
238,v2,3,7,17.415700445143138
238,v2,3,8,20.70123347966508
238,v2,4,1,13.131460141075898
238,v2,4,2,16.02877961431228
238,v2,4,3,24.187514101234168
238,v2,4,4,0.0
238,v2,4,5,13.049785065254143
238,v2,4,6,16.847456485004287
238,v2,4,7,12.279109457388262
238,v2,4,8,11.462407479007107
238,v2,5,1,19.849354766355056
238,v2,5,2,13.301133094292307
238,v2,5,3,24.30074118695875
238,v2,5,4,13.049785065254143
238,v2,5,5,0.0
238,v2,5,6,13.462662889782075
238,v2,5,7,10.763783999573805
238,v2,5,8,10.73855610215302
238,v2,6,1,17.29004299731538
238,v2,6,2,16.04324754473348
238,v2,6,3,26.228171629423553
238,v2,6,4,16.847456485004287
238,v2,6,5,13.462662889782075
238,v2,6,6,0.0
238,v2,6,7,12.385138268913774
238,v2,6,8,11.461578733529693
238,v2,7,1,16.39378346508464
238,v2,7,2,11.861382209750953
238,v2,7,3,17.415700445143138
238,v2,7,4,12.279109457388262
238,v2,7,5,10.763783999573805
238,v2,7,6,12.385138268913774
238,v2,7,7,0.0
238,v2,7,8,6.638790575239065
238,v2,8,1,12.790771250702774
238,v2,8,2,11.078094950726852
238,v2,8,3,20.70123347966508
238,v2,8,4,11.462407479007107
238,v2,8,5,10.73855610215302
238,v2,8,6,11.461578733529693
238,v2,8,7,6.638790575239065
238,v2,8,8,0.0
239,v2,1,1,0.0
239,v2,1,2,18.017395065079075
239,v2,1,3,24.256680208614227
239,v2,1,4,14.638260412547446
239,v2,1,5,20.85838923430512
239,v2,1,6,17.010875506842062
239,v2,1,7,17.773036437209925
239,v2,1,8,12.625795635694335
239,v2,2,1,18.017395065079075
239,v2,2,2,0.0
239,v2,2,3,23.78612655583396
239,v2,2,4,15.977847235402368
239,v2,2,5,13.60077137122721
239,v2,2,6,15.792889491962475
239,v2,2,7,11.981157051296558
239,v2,2,8,10.911752917361987
239,v2,3,1,24.256680208614227
239,v2,3,2,23.78612655583396
239,v2,3,3,0.0
239,v2,3,4,24.334191213490158
239,v2,3,5,24.466870962555138
239,v2,3,6,25.97356633331361
239,v2,3,7,18.244388937946855
239,v2,3,8,20.475268389865985
239,v2,4,1,14.638260412547446
239,v2,4,2,15.977847235402368
239,v2,4,3,24.334191213490158
239,v2,4,4,0.0
239,v2,4,5,12.732503977788426
239,v2,4,6,16.836836873586417
239,v2,4,7,11.950578047968174
239,v2,4,8,11.69711030522771
239,v2,5,1,20.85838923430512
239,v2,5,2,13.60077137122721
239,v2,5,3,24.466870962555138
239,v2,5,4,12.732503977788426
239,v2,5,5,0.0
239,v2,5,6,14.769842168773872
239,v2,5,7,10.494150505537368
239,v2,5,8,11.97888220845108
239,v2,6,1,17.010875506842062
239,v2,6,2,15.792889491962475
239,v2,6,3,25.97356633331361
239,v2,6,4,16.836836873586417
239,v2,6,5,14.769842168773872
239,v2,6,6,0.0
239,v2,6,7,13.158840600668686
239,v2,6,8,11.123520010636948
239,v2,7,1,17.773036437209925
239,v2,7,2,11.981157051296558
239,v2,7,3,18.244388937946855
239,v2,7,4,11.950578047968174
239,v2,7,5,10.494150505537368
239,v2,7,6,13.158840600668686
239,v2,7,7,0.0
239,v2,7,8,7.990841102435494
239,v2,8,1,12.625795635694335
239,v2,8,2,10.911752917361987
239,v2,8,3,20.475268389865985
239,v2,8,4,11.69711030522771
239,v2,8,5,11.97888220845108
239,v2,8,6,11.123520010636948
239,v2,8,7,7.990841102435494
239,v2,8,8,0.0
240,v2,1,1,0.0
240,v2,1,2,17.60570429329378
240,v2,1,3,24.457290234638013
240,v2,1,4,14.084423563490615
240,v2,1,5,20.731372402877895
240,v2,1,6,17.606286423852925
240,v2,1,7,17.371330801823113
240,v2,1,8,12.203822435462705
240,v2,2,1,17.60570429329378
240,v2,2,2,0.0
240,v2,2,3,23.420557975568418
240,v2,2,4,16.08393150872228
240,v2,2,5,14.064299021959616
240,v2,2,6,15.355805054239166
240,v2,2,7,11.74215139717482
240,v2,2,8,10.940326985653993
240,v2,3,1,24.457290234638013
240,v2,3,2,23.420557975568418
240,v2,3,3,0.0
240,v2,3,4,23.984646953402255
240,v2,3,5,25.340107393592685
240,v2,3,6,25.538190087220787
240,v2,3,7,18.2809389372506
240,v2,3,8,20.36676449507544
240,v2,4,1,14.084423563490615
240,v2,4,2,16.08393150872228
240,v2,4,3,23.984646953402255
240,v2,4,4,0.0
240,v2,4,5,13.257512208803485
240,v2,4,6,16.485252312573312
240,v2,4,7,11.640501830633687
240,v2,4,8,11.368249036906882
240,v2,5,1,20.731372402877895
240,v2,5,2,14.064299021959616
240,v2,5,3,25.340107393592685
240,v2,5,4,13.257512208803485
240,v2,5,5,0.0
240,v2,5,6,15.12038279806493
240,v2,5,7,10.659535378590236
240,v2,5,8,12.03852798712894
240,v2,6,1,17.606286423852925
240,v2,6,2,15.355805054239166
240,v2,6,3,25.538190087220787
240,v2,6,4,16.485252312573312
240,v2,6,5,15.12038279806493
240,v2,6,6,0.0
240,v2,6,7,13.016117163170293
240,v2,6,8,11.104721118508706
240,v2,7,1,17.371330801823113
240,v2,7,2,11.74215139717482
240,v2,7,3,18.2809389372506
240,v2,7,4,11.640501830633687
240,v2,7,5,10.659535378590236
240,v2,7,6,13.016117163170293
240,v2,7,7,0.0
240,v2,7,8,7.822105843276446
240,v2,8,1,12.203822435462705
240,v2,8,2,10.940326985653993
240,v2,8,3,20.36676449507544
240,v2,8,4,11.368249036906882
240,v2,8,5,12.03852798712894
240,v2,8,6,11.104721118508706
240,v2,8,7,7.822105843276446
240,v2,8,8,0.0
241,v2,1,1,0.0
241,v2,1,2,17.1332482817551
241,v2,1,3,24.191446243743396
241,v2,1,4,14.799816726870588
241,v2,1,5,21.033497971021404
241,v2,1,6,17.138607243667987
241,v2,1,7,17.00420584505563
241,v2,1,8,12.306445513971953
241,v2,2,1,17.1332482817551
241,v2,2,2,0.0
241,v2,2,3,23.781271214623683
241,v2,2,4,16.603846085670483
241,v2,2,5,13.7634999771962
241,v2,2,6,15.056421746980908
241,v2,2,7,11.462017450137338
241,v2,2,8,11.447412248058145
241,v2,3,1,24.191446243743396
241,v2,3,2,23.781271214623683
241,v2,3,3,0.0
241,v2,3,4,26.463828009047365
241,v2,3,5,26.678461719255143
241,v2,3,6,25.843756507512275
241,v2,3,7,19.125628839048357
241,v2,3,8,20.05777887443997
241,v2,4,1,14.799816726870588
241,v2,4,2,16.603846085670483
241,v2,4,3,26.463828009047365
241,v2,4,4,0.0
241,v2,4,5,12.944188953829649
241,v2,4,6,17.108145407094653
241,v2,4,7,11.969164083699647
241,v2,4,8,14.83341491238947
241,v2,5,1,21.033497971021404
241,v2,5,2,13.7634999771962
241,v2,5,3,26.678461719255143
241,v2,5,4,12.944188953829649
241,v2,5,5,0.0
241,v2,5,6,14.909826910662256
241,v2,5,7,10.616299747503136
241,v2,5,8,13.815726009862757
241,v2,6,1,17.138607243667987
241,v2,6,2,15.056421746980908
241,v2,6,3,25.843756507512275
241,v2,6,4,17.108145407094653
241,v2,6,5,14.909826910662256
241,v2,6,6,0.0
241,v2,6,7,12.73372996012618
241,v2,6,8,11.386400522848865
241,v2,7,1,17.00420584505563
241,v2,7,2,11.462017450137338
241,v2,7,3,19.125628839048357
241,v2,7,4,11.969164083699647
241,v2,7,5,10.616299747503136
241,v2,7,6,12.73372996012618
241,v2,7,7,0.0
241,v2,7,8,9.619563389730258
241,v2,8,1,12.306445513971953
241,v2,8,2,11.447412248058145
241,v2,8,3,20.05777887443997
241,v2,8,4,14.83341491238947
241,v2,8,5,13.815726009862757
241,v2,8,6,11.386400522848865
241,v2,8,7,9.619563389730258
241,v2,8,8,0.0
242,v2,1,1,0.0
242,v2,1,2,23.116084804149608
242,v2,1,3,27.92564259078642
242,v2,1,4,21.461621260928855
242,v2,1,5,26.844839298616588
242,v2,1,6,24.677915963082043
242,v2,1,7,24.329052866240865
242,v2,1,8,22.017237706157488
242,v2,2,1,23.116084804149608
242,v2,2,2,0.0
242,v2,2,3,23.384796120566126
242,v2,2,4,16.377858381181234
242,v2,2,5,14.16296312840011
242,v2,2,6,14.612756081608783
242,v2,2,7,11.568324860009408
242,v2,2,8,11.230062544100702
242,v2,3,1,27.92564259078642
242,v2,3,2,23.384796120566126
242,v2,3,3,0.0
242,v2,3,4,26.472789596371552
242,v2,3,5,26.402971786879792
242,v2,3,6,25.519072687704757
242,v2,3,7,19.000421237052787
242,v2,3,8,19.714915013727392
242,v2,4,1,21.461621260928855
242,v2,4,2,16.377858381181234
242,v2,4,3,26.472789596371552
242,v2,4,4,0.0
242,v2,4,5,12.87890751804775
242,v2,4,6,18.16873042754914
242,v2,4,7,11.830449138107303
242,v2,4,8,15.146628229722253
242,v2,5,1,26.844839298616588
242,v2,5,2,14.16296312840011
242,v2,5,3,26.402971786879792
242,v2,5,4,12.87890751804775
242,v2,5,5,0.0
242,v2,5,6,15.402818725208855
242,v2,5,7,10.36522219539822
242,v2,5,8,14.903729257849397
242,v2,6,1,24.677915963082043
242,v2,6,2,14.612756081608783
242,v2,6,3,25.519072687704757
242,v2,6,4,18.16873042754914
242,v2,6,5,15.402818725208855
242,v2,6,6,0.0
242,v2,6,7,12.689735088144682
