oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
210,-0.6071572175876305,-0.8344168842720233,-0.8340727124228662,-0.8347508368422172,-0.834581295311024,-0.8359056654992297,-0.8347505975254659,-0.8175231393712664,-0.8463457674630972,-0.7169577861138012,-0.6497465011808129,-0.5480557106404231,-0.7654631012498907,-0.06526153894843212,-0.06526153894843212,-0.06526153894843212,-0.8436516458538171
211,-3.448077252923075,-3.547117074286848,-3.547298692665545,-3.529390139253403,-3.5317467723857856,-3.5453257558379083,-3.5463594942485797,-4.822264089738702,-4.789399100054535,-3.0586481171450433,-3.0070294190701357,-4.928132446103905,-4.8882034349396575,-5.035432004988352,-5.035432004988352,-5.035432004988352,-4.021409525046998
212,-1.9389951805899814,-1.8933897477092914,-1.893583095173798,-1.91041210879839,-1.9100377011597203,-1.8927038622012171,-1.8927322742218786,2.1181929296715953,2.192145474786897,0.4563996847276879,0.7216960647883999,1.9617190881255977,2.026754484143381,1.1682382778712996,1.1682382778712996,1.1682382778712996,-1.9333687285166772
213,-2.4335040111110713,-2.440774881039606,-2.440501933964722,-2.4436533146714203,-2.443682275977054,-2.4398913106270155,-2.43978506478496,-0.017879755224155414,0.21753187708404953,-0.1215589457523305,-0.12478122400278213,0.32718621449647767,0.41021503338318555,-2.120926185592594,-2.120926185592594,-2.120926185592594,-2.246783295046903
214,-5.0292422689694805,-4.080244146974286,-4.105019163914676,-4.146585524686203,-4.149376311481255,-4.056732006759896,-4.087918595259642,-1.1341477317304953,-2.0496905592610464,-0.6597029182909475,-0.7600921438725443,-0.36094387754550006,-1.6465661218156096,0.12448670887337787,0.12448670887337787,0.12448670887337787,-4.727501355004906
215,-0.7621802926239837,-0.9326633409411067,-0.9292745446733376,-0.9354140060593311,-0.9352392247799015,-0.9264315645624691,-0.9280933760584755,0.04739550548547289,0.8405237122294675,0.023987161320853767,0.16073645502120648,1.7369970888890744,1.1579807951028087,2.0938418430947787,2.0938418430947787,2.0938418430947787,-0.9077261734130693
216,-6.052071126590444,-4.067036914214458,-4.04582276872274,-4.268545222981424,-4.261663958406735,-4.145766972010564,-4.076464630525018,4.889756652100981,5.778937758983192,2.0801647507934273,2.6842165281956927,1.6215743024039195,4.168578439052684,12.284512496968818,12.284512496968818,12.284512496968818,-5.188412348179545
217,-5.105734056708049,-3.772544543089154,-3.781007001966902,-3.872176536055865,-3.872620413842208,-3.78697513456596,-3.778185805399987,0.059323789444218455,-0.30407739087866137,-0.20409098654556423,-0.46147585106254496,-0.6660646177463834,-0.32078345352073256,0.4435217501700395,0.4435217501700395,-3.3155243559842935,-4.251920032403911
218,-5.778024163532037,-3.7287273654220954,-3.674533209702356,-3.7820650795223525,-3.7593106873945277,-3.652712532616557,-3.6666903000810054,-2.8589239360062835,-1.0997486683108653,-2.0476005913321647,-0.8175862410603241,-0.8294375977252058,-1.0273964916670986,-0.7145229586847028,-0.7145229586847028,-2.3271700668789066,-4.3521416176199414
219,-2.983776871674553,-1.6281912600458,-1.5669476730635588,-1.6752815465805266,-1.655965551748692,-1.582155029599269,-1.5672036950392028,-0.5401930514941782,1.0571825201523364,-0.48802314669580404,-0.01735657121250389,0.5185519980691264,1.0208146977300183,3.649815873690115,3.649815873690115,-3.273160087795482,-1.9219390238078748
220,-6.997289364423502,-2.9613147205308996,-2.9318360195735114,-3.032082560903345,-3.0292271167442033,-2.923893017486738,-2.9386158307726706,-1.7829494905651924,-1.3913633458778545,-1.074386204473769,-0.9425547305251936,-1.239160606128598,-1.6238059263114515,0.1277684860045465,0.1277684860045465,-3.9027158735839453,-3.2455271352377206
221,-6.502011628590798,-4.611266926962282,-4.536403925617481,-4.657099983543959,-4.6277602749226086,-4.586108793511054,-4.5451708614210125,-0.7232013646724189,0.2798311871522223,-0.41679558326476585,-0.09891226996772495,-1.0108265705309254,0.16957319056855713,3.0770913572260294,-2.5123592670865094,-2.5123592670865094,-4.943501026830804
222,-1.120105139312376,-2.0713133285961107,-2.081911527953397,-2.0913844942886506,-2.0910157593427705,-2.075010817885152,-2.076337930447042,1.1890699031352625,-0.16563149622955686,0.058983745936020515,0.10049798284795708,0.7251364117294914,0.5530321203255104,5.315908014449998,5.315908014449998,5.315908014449998,-2.1431440266285673
223,-7.490422171831984,-6.460365703421365,-6.4582475091338996,-6.605965698449237,-6.582727141350587,-6.443050282811754,-6.441545752774257,5.561370924830717,5.4527263065149505,0.2636180041818452,1.4364315440388857,6.37794661133143,6.488085558755012,13.67832166338666,13.67832166338666,-6.613790073247379,-7.253022366170697
224,-5.363388851469257,-5.208814313943343,-5.1960517911716115,-5.231290022585951,-5.230755256271262,-5.187616932522746,-5.19374236991133,4.827745110084655,0.5368651544668444,1.506870773528389,-0.24259801051106056,9.607858920192474,-0.1821847539546262,-0.9366652421883792,9.863557587476738,-0.9366652421883792,-5.395332357280208
225,-5.287715325579841,-4.935314037476937,-4.926850480598181,-5.006851496759891,-5.000370191773244,-4.8808663068918525,-4.879305610778719,6.55247156444928,7.443147395653447,0.5159870633263868,1.2706374095936397,11.85421059686049,12.00348502364713,12.104273905640788,12.104273905640788,12.104273905640788,-5.263604235184885
