oos_period,row_model,col_model,mu_matrice
50,7,9,-1.089999999999997
50,7,10,0.1771365104769822
50,7,11,0.7563659816500831
50,8,1,0.29919349180845345
50,8,2,0.6500000000000042
50,8,3,0.6100000000000024
50,8,4,0.8800000000000027
50,8,5,0.6300000000000018
50,8,6,4.218847493575594e-15
50,8,7,0.6400000000000038
50,8,8,0.0
50,8,9,-0.3051176329055344
50,8,10,0.817136510476986
50,8,11,1.3963659816500869
50,9,1,1.0631530993923275
50,9,2,0.40892882399728775
50,9,3,0.47566041301228296
50,9,4,0.9877764256648688
50,9,5,1.0799999999999954
50,9,6,0.4499999999999978
50,9,7,1.089999999999997
50,9,8,0.3051176329055344
50,9,9,0.0
50,9,10,1.2671365104769794
50,9,11,1.8463659816500801
50,10,1,0.4970403174172395
50,10,2,0.5094089285864605
50,10,3,-0.20713651047698362
50,10,4,0.18359997667665748
50,10,5,0.646130550176812
50,10,6,-0.14746553800721976
50,10,7,-0.1771365104769822
50,10,8,-0.817136510476986
50,10,9,-1.2671365104769794
50,10,10,0.0
50,10,11,0.5792294711731008
50,11,1,-0.9463659816500838
50,11,2,-0.7463659816500824
50,11,3,-0.786365981650085
50,11,4,0.338595374838306
50,11,5,-0.766365981650085
50,11,6,-0.08349975260768168
50,11,7,-0.7563659816500831
50,11,8,-1.3963659816500869
50,11,9,-1.8463659816500801
50,11,10,-0.5792294711731008
50,11,11,0.0
51,1,1,0.0
51,1,2,0.0599999999999998
51,1,3,-1.2800000000000065
51,1,4,0.19793411944952327
51,1,5,-0.17034132381707298
51,1,6,-0.23914908609874513
51,1,7,0.4742319613731213
51,1,8,-0.3240290384594751
51,1,9,0.16456345966782518
51,1,10,-0.36735506948592983
51,1,11,-0.049999999999999975
51,2,1,-0.0599999999999998
51,2,2,0.0
51,2,3,-1.3400000000000063
51,2,4,-0.18726012741530462
51,2,5,-0.14999999999999977
51,2,6,0.2900000000000019
51,2,7,-0.049999999999999975
51,2,8,-0.9900000000000023
