oos_period,centrality_type,model,centrality_score
26,softmax,3,0.08988951587594375
26,softmax,4,0.09419038124081501
26,softmax,5,0.0918685245538692
26,softmax,6,0.08635667290505661
26,softmax,7,0.09210330610704369
26,softmax,8,0.08447252072184785
26,softmax,9,0.0933505841419214
26,softmax,10,0.09350703946835048
26,softmax,11,0.09414253995440292
27,softmax,1,0.09461195025461988
27,softmax,2,0.08436387151436447
27,softmax,3,0.08405995745521828
27,softmax,4,0.0942064082518824
27,softmax,5,0.09051213695506814
27,softmax,6,0.09076580528096244
27,softmax,7,0.08984993833365207
27,softmax,8,0.09108926683133099
27,softmax,9,0.09223437877819808
27,softmax,10,0.09441205825831277
27,softmax,11,0.09389422808639047
28,softmax,1,0.09201186979332955
28,softmax,2,0.09415780921208998
28,softmax,3,0.08821112880819858
28,softmax,4,0.08857253867227519
28,softmax,5,0.08933874028940576
28,softmax,6,0.0916423113753821
28,softmax,7,0.08807545761403579
28,softmax,8,0.08919886270144292
28,softmax,9,0.09362991644639868
28,softmax,10,0.09193148613936686
28,softmax,11,0.09322987894807465
29,softmax,1,0.09394867009431018
29,softmax,2,0.08897011534247672
29,softmax,3,0.09004962261789894
29,softmax,4,0.08479780720493739
29,softmax,5,0.09485035486084488
29,softmax,6,0.09308882457462007
29,softmax,7,0.09190113794756104
29,softmax,8,0.09463633709042758
29,softmax,9,0.09118762186163466
29,softmax,10,0.10014420947533795
29,softmax,11,0.07642529892995069
30,softmax,1,0.3045227842865549
30,softmax,2,0.07044234730661361
30,softmax,3,0.07273511459570689
30,softmax,4,0.06547904332239682
30,softmax,5,0.06825608120239449
30,softmax,6,0.07983512263309597
30,softmax,7,0.08099856869209879
30,softmax,8,0.06681936971245388
30,softmax,9,0.008569054833633986
30,softmax,10,0.13270691396041792
30,softmax,11,0.04963559945463269
31,softmax,1,0.07766797122171111
31,softmax,2,0.09025771141308547
31,softmax,3,0.10534637965504727
31,softmax,4,0.06264032250168108
31,softmax,5,0.0917830560018245
31,softmax,6,0.08485773725468354
31,softmax,7,0.12172123213521542
31,softmax,8,0.09694673196472392
31,softmax,9,0.08537267637326003
31,softmax,10,0.09022438358285628
31,softmax,11,0.0931817978959114
32,softmax,1,0.08804273166327252
32,softmax,2,0.019572749916940767
32,softmax,3,0.11304686552151552
32,softmax,4,0.06728361523012479
32,softmax,5,0.08705289550375248
32,softmax,6,0.06617138928801758
32,softmax,7,0.20334553197582542
32,softmax,8,0.06721115411440268
32,softmax,9,0.07976327072331253
32,softmax,10,0.07588414798541875
32,softmax,11,0.13262564807741706
33,softmax,1,0.0021277243274726
33,softmax,2,6.0379829192067736e-05
33,softmax,3,0.11153925821441424
33,softmax,4,0.00023672801300349334
33,softmax,5,0.0002061263726309177
33,softmax,6,8.204066449382031e-05
33,softmax,7,0.0036496250011376144
33,softmax,8,0.0009355292362213861
33,softmax,9,0.011597668329453638
33,softmax,10,0.0003373417260674924
33,softmax,11,0.8692275782859127
34,softmax,1,0.0491227010390416
34,softmax,2,0.05950579909479555
34,softmax,3,0.3026295649716256
34,softmax,4,0.05540018455021989
34,softmax,5,0.05135327814818486
34,softmax,6,0.0814611734311288
34,softmax,7,0.11607291858184624
34,softmax,8,0.05478868695242115
34,softmax,9,0.10176130682428097
34,softmax,10,0.03613833517397245
34,softmax,11,0.09176605123248273
35,softmax,1,0.015163227274329578
35,softmax,2,0.06662043469318606
35,softmax,3,0.3973593268968172
35,softmax,4,0.11497600000013879
35,softmax,5,0.007599969189711878
35,softmax,6,0.0910042264268085
35,softmax,7,0.09370103972478958
35,softmax,8,0.02362682478544874
35,softmax,9,0.029686402939621676
35,softmax,10,0.01481636897770551
35,softmax,11,0.14544617909144253
36,softmax,1,0.04115914145110739
36,softmax,2,0.14943796597005973
36,softmax,3,0.14893626126647155
36,softmax,4,0.004209375238262741
36,softmax,5,0.04409042660512849
36,softmax,6,0.18146533713148477
36,softmax,7,0.05166034691040766
36,softmax,8,0.004438043604561338
36,softmax,9,0.1574844143604767
36,softmax,10,0.07877340379333811
36,softmax,11,0.13834528366870152
37,softmax,1,0.056995860194827816
37,softmax,2,0.07031008362340917
37,softmax,3,0.02631120471634443
37,softmax,4,0.04486341330448287
37,softmax,5,0.17600545170343904
37,softmax,6,0.09099818705122108
37,softmax,7,0.12805142723313417
37,softmax,8,0.23362481999721685
37,softmax,9,0.0836751339978349
37,softmax,10,0.06278392099546976
37,softmax,11,0.026380497182619773
38,softmax,1,0.011294335278608104
38,softmax,2,0.001936608368626765
38,softmax,3,0.0010753909925995298
38,softmax,4,0.0013309387875116564
38,softmax,5,0.004270386931017922
38,softmax,6,0.9054357390806899
38,softmax,7,0.056639262451931856
38,softmax,8,0.00014254646108151988
38,softmax,9,0.0013002867586031418
38,softmax,10,0.016398731198382595
38,softmax,11,0.00017577369094694224
39,softmax,1,0.04828197569587891
39,softmax,2,0.010810716895971784
39,softmax,3,0.0014694209581421328
39,softmax,4,0.0024689363550867193
39,softmax,5,0.0720897325731554
39,softmax,6,0.08053963250551165
39,softmax,7,0.06431527699206523
39,softmax,8,0.584164016024952
39,softmax,9,0.014158441137427856
39,softmax,10,0.07575220119000758
39,softmax,11,0.045949649671800846
40,softmax,1,0.06863508879246409
40,softmax,2,0.06144691246131043
40,softmax,3,0.07230197392397532
40,softmax,4,0.06373612352694262
40,softmax,5,0.08603433610734691
40,softmax,6,0.12768149964281045
40,softmax,7,0.10225589412979522
40,softmax,8,0.1441539868155711
40,softmax,9,0.05184567737599017
40,softmax,10,0.12377326263868106
40,softmax,11,0.0981352445851126
41,softmax,1,0.07705296987691007
41,softmax,2,0.09521365326625383
41,softmax,3,0.07635928796385938
41,softmax,4,0.14039788923392152
41,softmax,5,0.08722654631896222
41,softmax,6,0.12548995501526644
41,softmax,7,0.027755159764383936
41,softmax,8,0.12246978838637704
41,softmax,9,0.061262402996997076
41,softmax,10,0.09329850046669395
41,softmax,11,0.09347384671037455
42,softmax,1,0.10744352550883401
42,softmax,2,0.09479344161771432
42,softmax,3,0.05480741378224251
42,softmax,4,0.04938281405995435
42,softmax,5,0.06565984279974568
42,softmax,6,0.09328795604159196
42,softmax,7,0.049923614117631784
42,softmax,8,0.09353805279954944
42,softmax,9,0.20516724438482706
42,softmax,10,0.07802946958072123
42,softmax,11,0.10796662530718762
43,softmax,1,0.09559157516095058
43,softmax,2,0.0783058267778928
43,softmax,3,0.1305286138270236
43,softmax,4,0.08246681530892293
43,softmax,5,0.08281981262285855
43,softmax,6,0.0666366155386363
43,softmax,7,0.146451525680542
43,softmax,8,0.052460635303427296
43,softmax,9,0.08941199297099918
43,softmax,10,0.08782207943458512
43,softmax,11,0.08750450737416172
44,softmax,1,0.08291413340166211
44,softmax,2,0.09262879696077274
44,softmax,3,0.1591387055310186
44,softmax,4,0.09375256285086693
44,softmax,5,0.16149019002024206
44,softmax,6,0.06769281041997872
44,softmax,7,0.04520519647344173
44,softmax,8,0.05420001044568888
44,softmax,9,0.06652630746545779
44,softmax,10,0.08757451827024841
44,softmax,11,0.08887676816062198
45,softmax,1,0.12546582008450055
45,softmax,2,0.04880431621856591
45,softmax,3,0.30084869953989557
45,softmax,4,0.08062571633766441
45,softmax,5,0.05265064314863266
45,softmax,6,0.07138064066182126
45,softmax,7,0.01474702321003954
45,softmax,8,0.0995226360741766
