oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
61,-2.4830042901940397,0.16892863659239188,-1.592539301143152,0.13080708195768376,-2.7117305377393937,-0.9789840827923371,-8.75400042247978,-1.9443540428476411,-4.505383226707936,-2.4275877296899004,-4.703102079587847,0.13643848530250013,-11.493052053836893,-3.454284036741636,2.3278078502054713,3.688597588322091,-0.08210586831241662
62,-3.0584277534875013,0.08107493620330808,-1.6775158603402218,-0.25070857518546596,-2.7524431571084778,-1.0399132947179663,-9.694351329986144,-2.078924228377894,-4.779575601880548,-2.719249973907618,-4.939882684805157,0.10171822657705765,-11.903920296909941,-3.5549265198625513,2.4861910115095895,3.4020164268782738,-0.1827483514333318
63,-3.0588167216833497,0.07151518299270054,-1.6726027857080323,-0.29366743094183867,-2.7229004140791613,-1.0943197262399933,-9.737632892055512,-2.1270263204414754,-4.766573482329786,-2.718653887278365,-4.938123841223014,0.10951997277971437,-11.966509396083497,-3.617515619036107,2.6510376902327835,3.2669225798353856,-0.24533745060688716
64,-3.019867428580109,0.11046447609594123,-1.4843130659231256,-0.2191404025358118,-2.6839511209759204,-1.0281701917503372,-9.953034452034412,-2.0550123614306486,-4.620598232839971,-2.646869384948256,-4.991456039453488,0.12795103509491257,-11.90160125798432,-3.5526074809369304,2.647984408508769,3.1700068990204633,-0.05467306250771198
65,-3.124653625279216,0.005678279396834185,-1.5890992626222327,-0.326913760624313,-2.7887373176750274,-1.1970589023424207,-10.113240802194754,-2.262372549114237,-4.698343941838338,-2.7279497185055144,-5.044134270978613,0.10736152029144541,-12.13909430680133,-3.790100529753939,2.3447981777650924,3.312561751204429,-0.02216611132471724
66,-3.022790952784825,-0.16262451128004574,-1.8030845186511093,-0.39237904243779054,-2.9692370199640514,-0.9415130077771401,-10.01348518175854,-2.5064129903186396,-4.7411591221465965,-2.6788628740593117,-5.030168188805372,0.16543212108055882,-12.03723163427783,-3.688237857230441,2.0097559424490328,3.2036072282112156,-0.21030343880121782
67,-2.9771836996966226,-0.09214929074803924,-1.757477265562907,-0.28894767734182236,-2.923629766875849,-0.8732227656520462,-10.018889598844012,-2.276010684961456,-4.7169001342938595,-2.5768475235154145,-5.023747497992892,0.1791776035551561,-12.044086104317024,-3.3850923272696365,2.0561736358220863,3.191742876475007,-0.19460165884041125
68,-2.9475921662099083,-0.058023193473035306,-1.727885732076193,-0.4631180280936059,-3.1712207107719257,-0.6638843591391939,-10.368336421473442,-2.4251347042805307,-4.9085268675248175,-2.6229394782820297,-5.329484758160836,0.1828300729573914,-12.683180492860306,-3.064186715812917,2.1941067244943975,2.6182736403511373,0.12630395261630867
69,-3.035217969375016,0.1961520946458395,-2.2050494752988903,-0.21194176756301164,-3.6661661536836943,-0.03179823269393878,-10.714964442570603,-2.5211371468969705,-5.174903280729509,-2.6517001879368163,-5.556284413334639,0.19931809355887065,-13.37995600420807,-3.390913227160682,2.4933725866225007,2.2915471289816103,-0.20042255873145665
70,-4.035154629748166,0.2073656842641538,-3.2049861356720815,-0.200728177944702,-4.582922877591271,-0.06270437433057197,-11.33719677007593,-2.6662533823860257,-5.49076244631087,-2.709623133529182,-5.672230082069264,0.16540223204300764,-14.37989266456668,-3.379699637519292,2.3764587535535444,1.546655803026337,-0.1892089690900668
71,-4.329328151253629,-0.08208902933282725,-3.4991596571775454,-0.16166365595745413,-4.721232052079975,-0.20451864310366463,-11.633181778073473,-2.8564714335676697,-5.650489720652134,-2.7802481301753783,-5.7759733070006885,0.1228229610726913,-14.674066186057741,-3.338973159010353,2.4294315730278075,1.3499827024497901,-0.4833824905811279
72,-4.429708041373501,-0.05997238701803209,-3.740626372456048,-0.26204354607732483,-4.956736697283473,-0.3079543259759763,-11.75057606476965,-2.836437239669864,-5.777879242997888,-2.8180851856936235,-5.8573514256495685,0.09600738754945903,-15.09444607616339,-3.4393530491160016,2.407492007351123,1.2175503857400105,-0.5837623806867764
73,-4.288546027371714,0.0811896269837632,-3.5637883194181352,-0.12088153207552954,-4.928039261522108,-0.2094211011664675,-11.750478879298221,-2.973721826270876,-5.75052353782025,-2.909416047865737,-5.881041878465689,0.0756466730462112,-14.95328406214239,-3.2981910350950026,2.4627296947446453,0.9434524583308075,-0.4426003666657774
74,-4.758558272751814,-0.12559660746326662,-3.965501117717461,-0.5792957410668891,-5.44430539408158,-0.33523599355353295,-12.233742586333737,-3.106901633526089,-5.946785976524204,-2.9807850982022237,-5.990926091528058,0.06334073213022073,-15.46955019468986,-3.8144571676424732,2.432740185550391,0.44602125221221267,0.09113350078675198
75,-4.796872162485635,0.026089502801195152,-4.003815007451279,-0.5839603534581329,-5.482619283815397,-0.34042050006753,-12.270435994214992,-3.0723772697781544,-5.946832620514239,-2.9665553022570865,-5.994334162521418,0.0660454431911206,-15.507864084409997,-3.8527710573626095,2.408240920120619,0.44916754501705924,-0.11718038893338378
76,-5.023777977614182,-0.06898609683673151,-4.12247181921589,-0.5839069280060779,-5.6011076811979335,-0.21437243119554705,-12.598656260352463,-3.1167997492622823,-6.13268053697043,-2.963697992631727,-6.027489099312894,0.07004169673778216,-16.11293968403272,-3.947846656985332,2.6269693165601966,0.3540919453791379,-0.2122559885561066
77,-5.170213750612424,-0.17178709486311022,-4.220708933425474,-0.6802506740616915,-5.685053415312128,-0.20854126555852698,-12.660557171087186,-3.1964824706699866,-6.1589067434051685,-3.014658792771828,-6.063563237438622,0.06055174760393778,-16.24320690183791,-4.078113874790524,2.8566146115884776,0.33396555578378284,-0.34252320636129846
78,-5.187778925569663,-0.04546862056271814,-4.198672452642853,-0.5760339561754285,-5.663790702379525,-0.1359591027189473,-12.677895489622454,-3.1092592336988556,-6.133851413498457,-2.9684307353872974,-6.0617186327040145,0.07167197698684039,-16.299903790980768,-3.8648107639333786,2.85790824863245,0.2984431368196776,-0.12922009550415328
79,-5.189353282792242,-0.04350519678629985,-4.2002468098654315,-0.5738439174523051,-5.665315772418655,-0.13445465268790155,-12.677216503903598,-3.1072022243560116,-6.135455503637444,-2.96761326434683,-6.061876812466044,0.07228834717209634,-16.291525690025576,-3.8564326629781873,2.8573888788837634,0.2998456274425476,-0.12084199454896206
