oos_period,row_model,col_model,sigma_matrice
161,8,8,0.0
162,1,1,0.0
162,1,2,2.7703463395031243
162,1,3,3.5725657350812368
162,1,4,2.2941437085295675
162,1,5,2.42609169228304
162,1,6,2.1984165309992485
162,1,7,2.7285552459086473
162,1,8,2.8345242730529288
162,2,1,2.7703463395031243
162,2,2,0.0
162,2,3,2.894879933013751
162,2,4,2.268935969798189
162,2,5,2.1407727077758123
162,2,6,0.9837934460399445
162,2,7,1.8166144152187147
162,2,8,2.068951014996839
162,3,1,3.5725657350812368
162,3,2,2.894879933013751
162,3,3,0.0
162,3,4,3.290328318167105
162,3,5,2.637144383796519
162,3,6,2.684662979653434
162,3,7,2.793823156617284
162,3,8,3.0781013961894677
162,4,1,2.2941437085295675
162,4,2,2.268935969798189
162,4,3,3.290328318167105
162,4,4,0.0
162,4,5,1.912280239964935
162,4,6,1.7587556212516886
162,4,7,2.833059151785396
162,4,8,1.8782825221449482
162,5,1,2.42609169228304
162,5,2,2.1407727077758123
162,5,3,2.637144383796519
162,5,4,1.912280239964935
162,5,5,0.0
162,5,6,1.5931445794080241
162,5,7,0.8008980294021174
162,5,8,1.9521771539359019
162,6,1,2.1984165309992485
162,6,2,0.9837934460399445
162,6,3,2.684662979653434
162,6,4,1.7587556212516886
162,6,5,1.5931445794080241
162,6,6,0.0
162,6,7,1.4457296195663283
162,6,8,1.5300829983372242
162,7,1,2.7285552459086473
162,7,2,1.8166144152187147
162,7,3,2.793823156617284
162,7,4,2.833059151785396
162,7,5,0.8008980294021174
162,7,6,1.4457296195663283
162,7,7,0.0
162,7,8,1.4518444219097029
162,8,1,2.8345242730529288
162,8,2,2.068951014996839
162,8,3,3.0781013961894677
162,8,4,1.8782825221449482
162,8,5,1.9521771539359019
162,8,6,1.5300829983372242
162,8,7,1.4518444219097029
162,8,8,0.0
163,1,1,0.0
163,1,2,2.636089727181534
163,1,3,3.4456769382711916
163,1,4,2.2632380398967245
163,1,5,2.292942202158701
163,1,6,2.038103721122783
163,1,7,2.5502330842590064
163,1,8,3.179801161000152
163,2,1,2.636089727181534
163,2,2,0.0
163,2,3,2.775752222157706
163,2,4,2.180488478791524
163,2,5,2.007374999339735
163,2,6,0.8518250896225024
163,2,7,1.536884407364349
163,2,8,2.5144735019479136
163,3,1,3.4456769382711916
163,3,2,2.775752222157706
163,3,3,0.0
163,3,4,3.148893021144834
163,3,5,2.5425116458624792
163,3,6,2.5797512755421463
163,3,7,2.5804013040369096
163,3,8,3.2440709619215724
163,4,1,2.2632380398967245
163,4,2,2.180488478791524
163,4,3,3.148893021144834
163,4,4,0.0
163,4,5,1.775167631660195
163,4,6,1.69448746113873
163,4,7,2.708589005454406
163,4,8,2.0134048009532095
163,5,1,2.292942202158701
163,5,2,2.007374999339735
163,5,3,2.5425116458624792
163,5,4,1.775167631660195
163,5,5,0.0
163,5,6,1.4494642719904356
163,5,7,0.12766292999047818
163,5,8,2.327496568434372
163,6,1,2.038103721122783
163,6,2,0.8518250896225024
163,6,3,2.5797512755421463
163,6,4,1.69448746113873
163,6,5,1.4494642719904356
163,6,6,0.0
163,6,7,1.1637439299973313
163,6,8,2.1431707098538584
163,7,1,2.5502330842590064
163,7,2,1.536884407364349
163,7,3,2.5804013040369096
163,7,4,2.708589005454406
163,7,5,0.12766292999047818
163,7,6,1.1637439299973313
163,7,7,0.0
163,7,8,1.8786479668155232
163,8,1,3.179801161000152
163,8,2,2.5144735019479136
163,8,3,3.2440709619215724
163,8,4,2.0134048009532095
163,8,5,2.327496568434372
163,8,6,2.1431707098538584
163,8,7,1.8786479668155232
163,8,8,0.0
164,1,1,0.0
164,1,2,2.8552316156649833
164,1,3,3.325982292333146
164,1,4,2.2237114703723835
164,1,5,2.138107594427876
164,1,6,1.8666498151951285
164,1,7,2.3754961973107913
164,1,8,3.117029402159685
164,2,1,2.8552316156649833
164,2,2,0.0
164,2,3,2.749077282060421
164,2,4,2.110688776244372
164,2,5,2.244579361635877
164,2,6,1.5156432641485449
164,2,7,1.5903276587501822
164,2,8,2.932292467008557
164,3,1,3.325982292333146
164,3,2,2.749077282060421
164,3,3,0.0
164,3,4,3.0002844683298115
164,3,5,2.500846002645317
164,3,6,2.532929795060279
164,3,7,2.390855056754591
164,3,8,3.2779233877964873
164,4,1,2.2237114703723835
164,4,2,2.110688776244372
164,4,3,3.0002844683298115
164,4,4,0.0
164,4,5,1.6791652226837157
164,4,6,1.6141436389903017
164,4,7,2.5536981800278906
164,4,8,2.236181430622845
164,5,1,2.138107594427876
164,5,2,2.244579361635877
164,5,3,2.500846002645317
164,5,4,1.6791652226837157
164,5,5,0.0
164,5,6,1.2866401435421932
164,5,7,1e-06
164,5,8,2.230390142424013
164,6,1,1.8666498151951285
164,6,2,1.5156432641485449
164,6,3,2.532929795060279
164,6,4,1.6141436389903017
164,6,5,1.2866401435421932
164,6,6,0.0
164,6,7,0.8946809396068371
164,6,8,2.087166683231928
164,7,1,2.3754961973107913
164,7,2,1.5903276587501822
164,7,3,2.390855056754591
164,7,4,2.5536981800278906
164,7,5,1e-06
164,7,6,0.8946809396068371
164,7,7,0.0
164,7,8,1.6201497645476266
164,8,1,3.117029402159685
164,8,2,2.932292467008557
164,8,3,3.2779233877964873
164,8,4,2.236181430622845
