oos_period,row_model,col_model,adjacency_matrice
171,1,2,0.0
171,1,3,0.0
171,1,4,0.0
171,1,5,0.0
171,1,6,0.9191266567453801
171,1,7,1.7651149118094305
171,1,8,0.0
171,2,1,1.296474858517492
171,2,2,0.0
171,2,3,0.30360511638122717
171,2,4,0.09071292859448592
171,2,5,0.0
171,2,6,0.19762336608149322
171,2,7,2207.0930322819013
171,2,8,0.18457419311004836
171,3,1,1.0845348303628966
171,3,2,0.0
171,3,3,0.0
171,3,4,0.6414984750819319
171,3,5,0.0
171,3,6,0.0
171,3,7,0.0
171,3,8,0.0
171,4,1,0.06558304874441094
171,4,2,0.0
171,4,3,0.0
171,4,4,0.0
171,4,5,0.9585849981561798
171,4,6,1.8754550647475063
171,4,7,0.6816626912583703
171,4,8,0.0
171,5,1,0.06258508483166503
171,5,2,0.4914529667403404
171,5,3,0.5506359190773764
171,5,4,0.0
171,5,5,0.0
171,5,6,1.4686378250603165
171,5,7,0.40018129588813023
171,5,8,0.3082016168060116
171,6,1,0.0
171,6,2,0.0
171,6,3,0.04664882188884012
171,6,4,0.0
171,6,5,0.0
171,6,6,0.0
171,6,7,0.0
171,6,8,0.05228338426832964
171,7,1,0.0
171,7,2,0.0
171,7,3,0.4672576400863737
171,7,4,0.0
171,7,5,0.0
171,7,6,0.2211751465591495
171,7,7,0.0
171,7,8,0.7216787409636257
171,8,1,1.710741924653944
171,8,2,0.0
171,8,3,0.16367711158559078
171,8,4,0.48011470827563724
171,8,5,0.0
171,8,6,0.0
171,8,7,0.0
171,8,8,0.0
172,1,1,0.0
172,1,2,0.0
172,1,3,0.02525948752089818
172,1,4,0.044439848048983946
172,1,5,0.0
172,1,6,0.0
172,1,7,0.0
172,1,8,0.0
172,2,1,0.24584666589024834
172,2,2,0.0
172,2,3,0.5047680771206372
172,2,4,0.40622335594026465
172,2,5,0.35459613572682863
172,2,6,0.2021505137699036
172,2,7,3181.640358318606
172,2,8,0.0
172,3,1,0.0
172,3,2,0.0
172,3,3,0.0
172,3,4,0.1422036567600026
172,3,5,0.0
172,3,6,0.0
172,3,7,0.0
172,3,8,0.0
172,4,1,0.0
172,4,2,0.0
172,4,3,0.0
172,4,4,0.0
172,4,5,0.0
172,4,6,0.0
172,4,7,0.0
172,4,8,0.0
172,5,1,0.19971149608744948
172,5,2,0.0
172,5,3,0.1107639180496065
172,5,4,0.30652176709644174
172,5,5,0.0
172,5,6,0.0
172,5,7,0.0
172,5,8,0.0
172,6,1,0.236542259009625
172,6,2,0.0
172,6,3,0.3147676374962953
172,6,4,0.4073211689393654
172,6,5,0.3311651434821028
172,6,6,0.0
172,6,7,0.0
172,6,8,0.13539168016330036
172,7,1,0.33112982228345766
172,7,2,0.0
172,7,3,0.46671233173701243
172,7,4,0.29589567356749646
172,7,5,0.12989696237334644
172,7,6,1606.8497938127236
172,7,7,0.0
172,7,8,0.0
172,8,1,0.18044461036340853
172,8,2,0.045131976964306444
172,8,3,0.5501001398804631
172,8,4,0.5356415253571317
172,8,5,0.4237723614162152
172,8,6,0.0
172,8,7,1.2053550247566236
172,8,8,0.0
173,1,1,0.0
173,1,2,0.0
173,1,3,0.0
173,1,4,0.0
173,1,5,0.0
173,1,6,0.0
173,1,7,0.0
173,1,8,0.0
173,2,1,0.3155093366015044
173,2,2,0.0
173,2,3,0.633542351123568
173,2,4,0.4096767593074448
173,2,5,0.3112895101615965
173,2,6,0.25953121424381004
173,2,7,2353.6705750657425
173,2,8,0.3055126302840475
173,3,1,0.14605794514471582
173,3,2,0.0
173,3,3,0.0
173,3,4,0.1808490730057815
173,3,5,0.0
173,3,6,0.0
173,3,7,0.0
173,3,8,0.0
173,4,1,0.19281058801499762
173,4,2,0.0
173,4,3,0.0
173,4,4,0.0
173,4,5,0.0
173,4,6,0.0
173,4,7,0.0
173,4,8,0.0
173,5,1,0.22885625748919125
173,5,2,0.0
173,5,3,0.28032981940508306
173,5,4,0.48336629502547857
173,5,5,0.0
173,5,6,0.06543250670114723
173,5,7,0.046961195128751874
173,5,8,0.050520717995648466
173,6,1,0.19501725889280058
173,6,2,0.0
173,6,3,0.33306917707613426
173,6,4,0.4479266104811686
173,6,5,0.0
173,6,6,0.0
173,6,7,0.0
173,6,8,0.3677299928189676
173,7,1,0.2824746284787022
173,7,2,0.0
173,7,3,0.5447382934752362
173,7,4,0.32120049050057253
173,7,5,0.0
173,7,6,1524.8014356968933
173,7,7,0.0
173,7,8,0.4496674824612437
173,8,1,0.06705842373875125
173,8,2,0.0
173,8,3,0.06491023563439062
173,8,4,0.2618457078704247
173,8,5,0.0
173,8,6,0.0
173,8,7,0.0
173,8,8,0.0
174,1,1,0.0
