t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
193,2.126709511095568,2.718281828459045,2.718281828459045,0.7150571578478541,0.36787944117144233,2.718281828459045,0.6550088238670566,0.36810123349805485
194,2.1188961876648444,2.718281828459045,2.718281828459045,0.7064376629277324,0.36787944117144233,2.718281828459045,0.6324330049551962,0.36787944117144233
195,2.0898220407569332,2.718281828459045,2.718281828459045,0.7005208895639916,0.36787944117144233,2.718281828459045,0.6244121203594264,0.3738949339695058
196,2.0617131188791404,2.718281828459045,2.718281828459045,0.6915563481905964,0.36787944117144233,2.718281828459045,0.6121051318020404,0.3834948942234423
197,2.0387986931965387,2.718281828459045,2.718281828459045,0.6740985648419752,0.36787944117144233,2.718281828459045,0.6125313260068186,0.4007549689327046
198,2.022231348120481,2.718281828459045,2.718281828459045,0.6537248852045723,0.36787944117144233,2.718281828459045,0.5994114791964772,0.4242279529328013
199,2.0081766244542303,2.718281828459045,2.718281828459045,0.6478363504064871,0.36787944117144233,2.718281828459045,0.5830038507868985,0.4465646609482454
200,2.001065987197264,2.718281828459045,2.718281828459045,0.6445878836562957,0.36787944117144233,2.718281828459045,0.5733041520734289,0.4653577056916651
201,1.9138111476809325,2.718281828459045,2.718281828459045,0.6484508981779108,0.36787944117144233,2.718281828459045,0.5581923353854423,0.4759644897552061
202,1.8294605306754435,2.718281828459045,2.718281828459045,0.6376376973512782,0.36787944117144233,2.718281828459045,0.5536751182970853,0.4920115279845679
203,1.7491597658414606,2.718281828459045,2.718281828459045,0.6179809646754404,0.36978437414568244,2.687745893716302,0.5493532804235498,0.5092224782403535
204,1.7113780737452173,2.718281828459045,2.718281828459045,0.5943931773232413,0.37952792252132667,2.657045034275765,0.5461985197973263,0.5174997088610617
205,1.6804821242515802,2.718281828459045,2.718281828459045,0.5626000168145391,0.38608265916840145,2.64257651052914,0.5450377642658047,0.5372641905589077
206,1.642598731976944,2.718281828459045,2.718281828459045,0.5330026826450026,0.37938899307417834,2.670125421985288,0.5447276265253298,0.5427589271348034
207,1.5805449512327356,2.718281828459045,2.718281828459045,0.5063144084207136,0.3716526256403967,2.718281828459045,0.5451213114301569,0.5605574150631721
208,1.5208575701255502,2.718281828459045,2.718281828459045,0.493339666828253,0.36787944117144233,2.718281828459045,0.5511252506864697,0.5803045532781826
209,1.4976938270867246,2.718281828459045,2.718281828459045,0.47303221680495583,0.36787944117144233,2.718281828459045,0.5611459831635838,0.5976091023381688
210,1.4789695792658433,2.718281828459045,2.718281828459045,0.46473609560783674,0.36787944117144233,2.718281828459045,0.5810074094876889,0.6109714359810609
211,1.4710563576357458,2.718281828459045,2.718281828459045,0.45567543919401066,0.37303369812377507,2.718281828459045,0.599326685352636,0.6448021992392986
212,1.4586843621547665,2.718281828459045,2.718281828459045,0.44559127104187407,0.3725577217537486,2.718281828459045,0.6223570788831894,0.7008725778688548
213,1.433969362025553,2.718281828459045,2.718281828459045,0.435437810403129,0.3751903636513896,2.718281828459045,0.63954793492419,0.7731453433674873
214,1.3901351841467495,2.718281828459045,2.718281828459045,0.4145774513036503,0.371734467427623,2.718281828459045,0.6651069587561566,0.8550722824484743
215,1.3483365093690558,2.718281828459045,2.718281828459045,0.39585907805685533,0.3695996819336343,2.718281828459045,0.6953945700426192,0.9288379340777123
216,1.3353853150905686,2.718281828459045,2.718281828459045,0.3782639001074573,0.3696088282860616,2.718281828459045,0.7202657272231666,1.0236160887134407
217,1.3106957769106555,2.718281828459045,2.718281828459045,0.36787944117144233,0.37219692901078033,2.718281828459045,0.752918655157037,1.1324678527538892
218,1.2996720264779396,2.718281828459045,2.718281828459045,0.36787944117144233,0.36787944117144233,2.6464523637788857,0.7968399713633634,1.2453393729876312
219,1.310910665645433,2.718281828459045,2.718281828459045,0.36787944117144233,0.36787944117144233,2.5852430158027206,0.8555313249147068,1.346834538717469
220,1.3389432247235853,2.718281828459045,2.718281828459045,0.36787944117144233,0.37404064420653943,2.4681311837867246,0.9009105507047773,1.4448269424697193
221,1.3923987829581332,2.718281828459045,2.718281828459045,0.36787944117144233,0.37566562471016324,2.3586070327826105,0.9794200717020417,1.5661463173506394
222,1.4311689574675543,2.7095533825574867,2.718281828459045,0.36787944117144233,0.3756106474298268,2.2268523789694257,1.0854934601455313,1.6910114915147754
223,1.463322051906475,2.712801591004882,2.718281828459045,0.36787944117144233,0.377300840007384,2.1129290476870715,1.206460950883783,1.8302734834197845
224,1.4953757950695818,2.698950035773057,2.718281828459045,0.36787944117144233,0.37841899748133684,2.065459602950259,1.3248757363083545,1.9731968055145344
225,1.5256203137313176,2.649611072466795,2.718281828459045,0.37247925095576506,0.3780177293421522,2.0215552627167805,1.444636980350983,2.1331943004495497
226,1.5403783692896271,2.5694603578715385,2.718281828459045,0.37829516775018107,0.38906266793521554,1.9592802043036133,1.5415565262900244,2.27634793097149
227,1.5739899165682358,2.4718970472435347,2.718281828459045,0.3755338147756889,0.40483916413405385,1.9079974367974952,1.6224096105316792,2.4192673028743
228,1.6321881243839134,2.3687154965555095,2.718281828459045,0.3724655723629308,0.4191154517439811,1.8673421259112268,1.6679082001236247,2.5962034676383547
229,1.7035594932151072,2.274331813408776,2.718281828459045,0.37748353461803064,0.44124512054318965,1.8830121526075407,1.7115216083027112,2.718281828459045
230,1.7839262308401698,2.16778206321015,2.718281828459045,0.3810647669009984,0.4653153034241566,1.8800649950800912,1.7422639523773187,2.718281828459045
231,1.868234262333628,2.0408392781899094,2.718281828459045,0.3921700948287956,0.4848804525699167,1.9062863327103108,1.7369347020408512,2.718281828459045
232,1.944028457648735,1.9228554156022066,2.718281828459045,0.39917099197188616,0.5068797182461963,1.9251111361727904,1.7106622213533162,2.718281828459045
233,2.036549186542448,1.8480477120938035,2.718281828459045,0.4165709500827241,0.523273980305783,1.8940873795598785,1.6524253146056216,2.718281828459045
234,2.106811232399862,1.7442431885968326,2.718281828459045,0.4331810132932311,0.5548739491593186,1.85805579134363,1.6231690827493632,2.718281828459045
235,2.22437746707286,1.6384079422242677,2.718281828459045,0.45458070486017443,0.596168576285883,1.8809468616124605,1.6018795622623376,2.718281828459045
236,2.3940782254769446,1.5339596259025532,2.718281828459045,0.48318396553993265,0.6432668783794009,1.8743410664351436,1.5684818765420356,2.718281828459045
237,2.544891333767224,1.4647596508647291,2.718281828459045,0.510956728136119,0.696061896178512,1.856618140626381,1.5544615118746647,2.718281828459045
238,2.6759880457383587,1.4609587300670546,2.718281828459045,0.5625488700809143,0.7567899887783657,1.813448909707981,1.5481896029489897,2.718281828459045
239,2.718281828459045,1.4363452621126143,2.718281828459045,0.6066154801921102,0.8200209528509506,1.803526126882493,1.5550255071692984,2.718281828459045
240,2.718281828459045,1.398782649563534,2.718281828459045,0.655402150781237,0.895846497592571,1.7616277779559597,1.591649098086394,2.718281828459045
241,2.718281828459045,1.3866073126315503,2.718281828459045,0.7134210852196612,0.9920883165393998,1.7204175469308578,1.6557445042872005,2.718281828459045
242,2.718281828459045,1.4106505686122417,2.718281828459045,0.783295606047709,1.1066291684219045,1.6352267129811096,1.7176534488632882,2.718281828459045
243,2.718281828459045,1.4472003424156097,2.718281828459045,0.8684982682370626,1.2120041729046194,1.584935748763526,1.7858273765045287,2.718281828459045
244,2.718281828459045,1.49629146756485,2.718281828459045,0.9612145494833707,1.3351852239419126,1.5280736623002262,1.8468603792122518,2.718281828459045
245,2.718281828459045,1.5271690360587113,2.718281828459045,1.0630479032869569,1.4616185936975352,1.4409539592444658,1.9432612556671753,2.718281828459045
246,2.718281828459045,1.5523155771312873,2.718281828459045,1.1617090699795434,1.588963861135109,1.37363967343223,2.0386035476430377,2.718281828459045
247,2.718281828459045,1.583064641434147,2.718281828459045,1.2776939283079658,1.7399310793082399,1.3381007794983213,2.1217514378265068,2.718281828459045
248,2.718281828459045,1.5909752243905744,2.718281828459045,1.3908558976918528,1.8884828531877138,1.3068816109322092,2.2204877265062146,2.718281828459045
249,2.718281828459045,1.6136512101450777,2.718281828459045,1.5022694104440293,2.082298648058606,1.2577692596264427,2.3216304131566665,2.718281828459045
250,2.718281828459045,1.6210850491275004,2.718281828459045,1.5762497635793333,2.2636290264167687,1.2129980198090036,2.3681197980992503,2.718281828459045
251,2.718281828459045,1.6434541463391312,2.718281828459045,1.6388196385084597,2.449989461248154,1.1851088209234337,2.408716645423052,2.718281828459045
252,2.718281828459045,1.7000098813812192,2.718281828459045,1.7642998210217045,2.6335624977793075,1.1670723435852084,2.403054389094288,2.718281828459045
253,2.718281828459045,1.7654214264253334,2.718281828459045,1.8727767905319481,2.718281828459045,1.1340955728985913,2.431620171834924,2.718281828459045
254,2.718281828459045,1.8128907833390198,2.718281828459045,2.00351637512835,2.718281828459045,1.119260036177704,2.436211155514885,2.718281828459045
255,2.718281828459045,1.8889295553126855,2.714165359524279,2.173483688076169,2.718281828459045,1.061569201101039,2.4279652661571185,2.718281828459045
256,2.718281828459045,2.015049587740212,2.718281828459045,2.384866646372702,2.718281828459045,0.9852269388950917,2.410836474246375,2.718281828459045
257,2.718281828459045,2.147899534453417,2.6995605372787197,2.605883754616601,2.718281828459045,0.9203408039405718,2.4062914355319185,2.718281828459045
258,2.718281828459045,2.2906685479017543,2.679752817287889,2.718281828459045,2.718281828459045,0.8620060541242508,2.47634730852562,2.718281828459045
259,2.718281828459045,2.421786589592562,2.7048427271204805,2.718281828459045,2.718281828459045,0.8011635941516577,2.548220167197594,2.718281828459045
260,2.718281828459045,2.536457131613421,2.718281828459045,2.718281828459045,2.718281828459045,0.738742058627231,2.6149301918700525,2.718281828459045
261,2.718281828459045,2.6807473399851673,2.718281828459045,2.718281828459045,2.718281828459045,0.7007385032252335,2.707112262867672,2.718281828459045
262,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.664458214594944,2.718281828459045,2.718281828459045
263,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.6307733336956145,2.718281828459045,2.718281828459045
264,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.5987178413756427,2.6929183939984624,2.718281828459045
265,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.5671698332119197,2.699365011397701,2.718281828459045
266,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,0.5412770710642113,2.603997961727499,2.718281828459045
267,2.718281828459045,2.718281828459045,2.718281828459045,2.7031182239519747,2.718281828459045,0.5168429190641926,2.5187831256219106,2.7103842064532717
268,2.718281828459045,2.718281828459045,2.718281828459045,2.6660363620705048,2.718281828459045,0.5003479312269934,2.417143266612309,2.718281828459045
269,2.718281828459045,2.718281828459045,2.708394065763349,2.6078143094032775,2.718281828459045,0.4766831297047439,2.2337448006748994,2.718281828459045
270,2.718281828459045,2.718281828459045,2.718281828459045,2.5928959302366357,2.718281828459045,0.46313944547878166,2.0626254803642152,2.718281828459045
271,2.718281828459045,2.718281828459045,2.7172331772350917,2.592456686946089,2.718281828459045,0.4491380199186226,1.9632561463294957,2.718281828459045
272,2.718281828459045,2.718281828459045,2.718281828459045,2.609267544285817,2.6523071351452034,0.43285525564602034,1.8541554218637781,2.718281828459045
273,2.718281828459045,2.718281828459045,2.7151346178123137,2.6951723969265,2.5977305253668557,0.41785056871632287,1.7614822077029357,2.718281828459045
274,2.718281828459045,2.718281828459045,2.7086676915887797,2.718281828459045,2.508288051233834,0.4057637308487926,1.6885947068272644,2.718281828459045
275,2.718281828459045,2.718281828459045,2.6724980120645183,2.718281828459045,2.3822547903606965,0.38480495732673015,1.6421454729983438,2.718281828459045
276,2.718281828459045,2.718281828459045,2.6629232365265025,2.718281828459045,2.26542268567525,0.3698953281983094,1.5972590659876298,2.718281828459045
277,2.718281828459045,2.718281828459045,2.6482007447888285,2.718281828459045,2.0940014546279095,0.36787944117144233,1.5451178488232225,2.718281828459045
278,2.718281828459045,2.718281828459045,2.6689191772111722,2.718281828459045,1.9442560810265572,0.36787944117144233,1.5163924223254954,2.718281828459045
279,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,1.7993577304377497,0.36787944117144233,1.523303839085836,2.718281828459045
280,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,1.6558337162872745,0.37069168934660635,1.5076945330287312,2.718281828459045
281,2.718281828459045,2.718281828459045,2.718281828459045,2.718281828459045,1.582420620864411,0.37755029331822865,1.4900986009813146,2.718281828459045
282,2.718281828459045,2.70229696361249,2.718281828459045,2.718281828459045,1.5557929992168158,0.38666616808457493,1.4649213219240398,2.718281828459045
283,2.718281828459045,2.652897792294202,2.718281828459045,2.718281828459045,1.5588345648613529,0.3851188492525577,1.452581078619435,2.718281828459045
284,2.718281828459045,2.606312957013981,2.703838702003456,2.718281828459045,1.5516345035994283,0.3816901012174326,1.4268104830056119,2.718281828459045
285,2.718281828459045,2.6207374512179755,2.6732491336819213,2.718281828459045,1.518771888348863,0.3807512670451132,1.379831290087203,2.718281828459045
286,2.63206715128883,2.6626066877366963,2.6635541819921196,2.718281828459045,1.4985505144497668,0.384672969147712,1.3898906853880653,2.718281828459045
287,2.5393980505938467,2.718281828459045,2.5827103782849337,2.718281828459045,1.4528205480168326,0.38700258068762255,1.38325387668062,2.718281828459045
288,2.4073322606733476,2.718281828459045,2.4906463819572866,2.718281828459045,1.4164333294300329,0.3870059139914865,1.3341474074696162,2.718281828459045
289,2.274703187002308,2.718281828459045,2.3677364000754806,2.718281828459045,1.4301102267340053,0.38419140374061067,1.3302164751523768,2.718281828459045
290,2.150320117248013,2.6835495668092193,2.285568272675646,2.718281828459045,1.4379133100434403,0.38171793892640804,1.3357459732926131,2.718281828459045
291,1.9602226386441743,2.6198623394450613,2.1775901315655526,2.718281828459045,1.4154388085818244,0.3804040593574018,1.3805603177865968,2.718281828459045
292,1.7747288484384895,2.5961229113277327,2.08493345034125,2.718281828459045,1.3651058689037348,0.37516259649829015,1.411460267013975,2.718281828459045
293,1.6156454658437438,2.5665889945346483,2.0343781342918352,2.718281828459045,1.3161519479823984,0.3685575426738673,1.4170140008207894,2.718281828459045
294,1.4452957415129692,2.5749308127120765,1.9974124243854647,2.718281828459045,1.2265582012488265,0.36787944117144233,1.3999714535507601,2.718281828459045
295,1.3164710952355434,2.554224015295326,1.993710560061822,2.718281828459045,1.1489632374331458,0.36787944117144233,1.3909306118333502,2.718281828459045
296,1.1961757086786955,2.5598883328261604,1.9890006263847848,2.718281828459045,1.0839874551052227,0.36787944117144233,1.4126906295322132,2.718281828459045
297,1.08157885361074,2.58765619336087,2.030206163431838,2.718281828459045,1.0095052752047624,0.36787944117144233,1.4739909129316093,2.718281828459045
298,1.006243344465769,2.602922571533919,2.0962871578754183,2.718281828459045,0.9494079370372885,0.36787944117144233,1.5487338551914644,2.718281828459045
299,0.945486439250123,2.5814754825070607,2.1524791347864363,2.718281828459045,0.906668201193137,0.36787944117144233,1.6165868389300486,2.718281828459045
